sample,stage,outer_held_out_record,inner_held_out_record,candidate,source,candidate_order,threshold,native_threshold,balanced_accuracy
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.5,0.5,0.5273752012882448
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.45,0.5,0.5056360708534622
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.55,0.5,0.5559581320450886
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.4,0.5,0.5185185185185185
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.6,0.5,0.49074074074074076
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.35,0.5,0.5092592592592593
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.5,0.5,0.4351851851851852
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.45,0.5,0.46296296296296297
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.55,0.5,0.4722222222222222
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.4,0.5,0.4338624338624339
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.6,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.35,0.5,0.43518518518518523
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.5,0.5,0.46507863089731727
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.45,0.5,0.47363552266419984
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.55,0.5,0.44495837187789083
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.4,0.5,0.5245143385753932
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.6,0.5,0.47802960222016655
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.35,0.5,0.5444033302497687
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,35,0.65,0.5,0.4891304347826087
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,36,0.0,0.0,0.5305958132045089
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,36,0.0,0.0,0.46164021164021163
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,36,0.0,0.0,0.49699352451433854
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,37,0.0,0.0,0.5060386473429952
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,37,0.0,0.0,0.4087301587301587
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,37,0.0,0.0,0.4539777983348751
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,38,0.0,0.0,0.5462962962962963
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,38,0.0,0.0,0.43253968253968256
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,38,0.0,0.0,0.46461609620721556
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,39,0.0,0.0,0.5462962962962963
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,39,0.0,0.0,0.43253968253968256
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,39,0.0,0.0,0.46461609620721556
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_scale,round1_classifier,40,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_scale,round1_classifier,40,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_scale,round1_classifier,40,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.03,round1_classifier,41,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.03,round1_classifier,41,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.03,round1_classifier,41,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.1,round1_classifier,42,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.1,round1_classifier,42,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_0.1_gamma_0.1,round1_classifier,42,0.0,0.0,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_scale,round1_classifier,43,0.0,0.0,0.5648148148148149
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_scale,round1_classifier,43,0.0,0.0,0.5171957671957672
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_scale,round1_classifier,43,0.0,0.0,0.4754856614246068
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.03,round1_classifier,44,0.0,0.0,0.5458937198067633
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.03,round1_classifier,44,0.0,0.0,0.4669312169312169
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.03,round1_classifier,44,0.0,0.0,0.4343200740055504
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.1,round1_classifier,45,0.0,0.0,0.5539452495974235
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.1,round1_classifier,45,0.0,0.0,0.5264550264550264
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_1_gamma_0.1,round1_classifier,45,0.0,0.0,0.5078630897317299
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_scale,round1_classifier,46,0.0,0.0,0.49557165861513686
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_scale,round1_classifier,46,0.0,0.0,0.5079365079365079
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_scale,round1_classifier,46,0.0,0.0,0.5062442183163738
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.03,round1_classifier,47,0.0,0.0,0.6034621578099839
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.03,round1_classifier,47,0.0,0.0,0.49603174603174605
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.03,round1_classifier,47,0.0,0.0,0.48519888991674376
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.1,round1_classifier,48,0.0,0.0,0.5402576489533011
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.1,round1_classifier,48,0.0,0.0,0.4748677248677249
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,round1::rbf_svm_drop_redundant_alpha_asym_12_C_10_gamma_0.1,round1_classifier,48,0.0,0.0,0.5060129509713228
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.5,0.5,0.5462962962962963
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.45,0.5,0.4883252818035426
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.55,0.5,0.5177133655394525
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.4,0.5,0.46256038647342995
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.6,0.5,0.49879227053140096
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.35,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.65,0.5,0.4754428341384863
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.5,0.5,0.45105820105820105
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.45,0.5,0.48412698412698413
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.55,0.5,0.4642857142857143
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.4,0.5,0.46825396825396826
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.6,0.5,0.5026455026455027
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.35,0.5,0.4272486772486772
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.5,0.5,0.46461609620721556
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.45,0.5,0.4738667900092507
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.55,0.5,0.47664199814986125
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.4,0.5,0.4715541165587419
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.6,0.5,0.4345513413506013
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.35,0.5,0.5129509713228492
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_0.1,temporal_or_csp,49,0.65,0.5,0.48889916743755785
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.5,0.5,0.5197262479871175
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.45,0.5,0.5165056360708534
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.55,0.5,0.5297906602254429
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.4,0.5,0.5277777777777778
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.6,0.5,0.48148148148148145
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.35,0.5,0.5092592592592593
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.65,0.5,0.49074074074074076
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.5,0.5,0.43783068783068785
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.45,0.5,0.46296296296296297
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.55,0.5,0.4933862433862434
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.4,0.5,0.46428571428571425
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.6,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.35,0.5,0.4775132275132275
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.5,0.5,0.46507863089731727
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.45,0.5,0.49537465309898243
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.55,0.5,0.45582793709528213
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.4,0.5,0.5030064754856615
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.6,0.5,0.4673913043478261
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.35,0.5,0.5226641998149861
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_10,temporal_or_csp,50,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.5,0.5,0.5640096618357487
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.45,0.5,0.5169082125603864
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.55,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.4,0.5,0.5185185185185185
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.6,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.35,0.5,0.5092592592592593
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.5,0.5,0.44973544973544977
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.45,0.5,0.5052910052910053
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.55,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.4,0.5,0.4973544973544973
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.6,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.35,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.5,0.5,0.4444958371877891
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.45,0.5,0.4845050878815911
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.55,0.5,0.4891304347826087
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.4,0.5,0.490518038852914
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.6,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.35,0.5,0.5108695652173914
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_baseline_13_l2_100,temporal_or_csp,51,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.5,0.5,0.4412238325281803
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.45,0.5,0.4790660225442834
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.55,0.5,0.4251207729468599
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.4,0.5,0.4855072463768116
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.6,0.5,0.4879227053140096
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.35,0.5,0.47946859903381644
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.65,0.5,0.5140901771336553
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.5,0.5,0.4973544973544974
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.45,0.5,0.4656084656084656
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.55,0.5,0.4933862433862434
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.4,0.5,0.48412698412698413
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.6,0.5,0.503968253968254
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.35,0.5,0.48677248677248675
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.65,0.5,0.5105820105820106
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.5,0.5,0.5083256244218317
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.45,0.5,0.4958371877890842
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.55,0.5,0.509481961147086
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.4,0.5,0.5249768732654949
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.6,0.5,0.4993061979648474
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.35,0.5,0.5453283996299723
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogB_Task-2,temporal::logistic_erp_100ms_l2_0.1,temporal_or_csp,52,0.65,0.5,0.5101757631822387
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.5,0.5,0.4790660225442834
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.45,0.5,0.499597423510467
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.55,0.5,0.5108695652173914
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.4,0.5,0.5261674718196457
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.6,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.35,0.5,0.5185185185185185
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-1,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.65,0.5,0.5
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.5,0.5,0.46825396825396826
raw_qc_pass,cue_locked,VisualCogB_Task-1,VisualCogA_Task-2,temporal::logistic_erp_100ms_l2_10,temporal_or_csp,53,0.45,0.5,0.4351851851851852
