dog_moment_relative_error,gabor_moment_relative_error,gabor_peak_wavelength_px,gabor_wavelength_relative_error,kernel_pass,resolution
0.08310369259850393,0.17316402375660253,10.03921568627451,0.0039215686274509665,False,64
1.0877766882229455e-07,0.0005347721126824019,9.941747572815533,0.005825242718446688,True,128
