record_type,dataset,stage,condition,n_trials,total_trials,unclassified_trials,event_channel_label,event_trials_without_marker,trials_with_multiple_post_target_events,first_event_median_time_ms,condition_mapping,event_timing_note,compare_window_ms,late_window_ms,max_lag_search_ms,effective_max_lag_ms,real_sample_interval_ms,mean_zero_lag_r,mean_best_lag_r,late_topography_cosine,sim_late_f4_minus_f3_common_scale,real_late_f4_minus_f3_common_scale,f3_zero_lag_r,f3_best_lag_r,f3_best_lag_real_delay_ms,f3_best_lag_at_search_limit,f3_sim_late_positive_peak,f3_real_late_positive_peak,f3_sim_peak_time_ms,f3_real_peak_time_ms,f3_sim_peak_at_window_boundary,f3_peak_time_difference_ms,f3_real_peak_at_window_boundary,f3_sim_late_mean_common_scale,f3_real_late_mean_common_scale,fz_zero_lag_r,fz_best_lag_r,fz_best_lag_real_delay_ms,fz_best_lag_at_search_limit,fz_sim_late_positive_peak,fz_real_late_positive_peak,fz_sim_peak_time_ms,fz_real_peak_time_ms,fz_sim_peak_at_window_boundary,fz_peak_time_difference_ms,fz_real_peak_at_window_boundary,fz_sim_late_mean_common_scale,fz_real_late_mean_common_scale,f4_zero_lag_r,f4_best_lag_r,f4_best_lag_real_delay_ms,f4_best_lag_at_search_limit,f4_sim_late_positive_peak,f4_real_late_positive_peak,f4_sim_peak_time_ms,f4_real_peak_time_ms,f4_sim_peak_at_window_boundary,f4_peak_time_difference_ms,f4_real_peak_at_window_boundary,f4_sim_late_mean_common_scale,f4_real_late_mean_common_scale
condition,VisualCogB_Task-1,Stage2,inward,2,83,0,Action:L-1/R+1,0,0,10.937499999999822,"within this MAT only: cue_type x first post-target event sign; negative=inward, positive=outward",target onset at 0 ms relative time,0-500,250-500,100,93.75,7.8125,0.15921325753771068,0.2279913866194514,0.11673159014403814,5.412672532401075e-09,0.6094087140612814,-0.37803672806902516,-0.18558514644178392,-70.3125,False,0.25809502601623535,-3.0525558578139673,424.99999999999983,417.18749999999983,False,-7.8125,False,0.9561317588826935,-0.34549990220486604,0.3863060341736433,0.3975758275573801,46.875,False,0.25809502601623535,22.62741980069425,424.99999999999983,417.18749999999983,False,-7.8125,False,0.9561317215578057,0.17645777182206457,0.4693704665085139,0.4719834787427581,54.6875,False,0.25809502601623535,28.311034256164312,424.99999999999983,417.18749999999983,False,-7.8125,False,0.9561317642953661,0.26390881185641535
condition,VisualCogB_Task-1,Stage2,outward,81,83,0,Action:L-1/R+1,0,0,10.937499999999822,"within this MAT only: cue_type x first post-target event sign; negative=inward, positive=outward",target onset at 0 ms relative time,0-500,250-500,100,93.75,7.8125,0.20799993538927497,0.477932274509875,-0.24873784634312007,-1.9848865884242173e-09,0.43225726287039506,0.20137924738431312,0.5770399703437942,93.75,True,0.24926619790494442,-0.8647771178564111,440.62499999999983,456.24999999999983,False,15.625,False,0.9369022193140484,-0.5799754563956707,0.0968854920194545,0.19840631211355944,93.75,True,0.24926619231700897,6.799877332602368,440.62499999999983,417.18749999999983,False,-23.4375,False,0.9369021713264977,0.4141357780630742,0.3257350667640572,0.6583505410722715,93.75,True,0.24926619790494442,3.0896026943695873,440.62499999999983,456.24999999999983,False,15.625,False,0.9369022173291618,-0.14771819352527565
condition_difference,VisualCogB_Task-1,Stage2,inward-outward,,83,0,Action:L-1/R+1,,,,"within this MAT only: cue_type x first post-target event sign; negative=inward, positive=outward",target onset at 0 ms relative time,0-500,250-500,100,93.75,7.8125,0.13101033453504143,0.24119855138733004,0.24998218721833798,6.28196845653406e-08,0.5836901164404723,0.14029133293891372,0.37330202471684665,-46.875,False,0.026789959520101575,2.0447574713930843,253.12499999999983,299.99999999999983,True,46.875,False,0.4394905412497638,-0.24763171376016924,0.10418072668730759,0.14503959796530247,54.6875,False,0.02678997255861762,15.827542468091881,253.12499999999983,417.18749999999983,True,164.0625,False,0.4394906185662986,0.09714746011597299,0.14855894397890296,0.20525403147984103,-31.25,False,0.026789959520101575,25.751936022161527,253.12499999999983,417.18749999999983,True,164.0625,False,0.43949060406944834,0.33605840268030307
