record,task,condition,n_trials,real_rms,rmse,nrmse,skill_vs_zero,F3_correlation,Fz_correlation,F4_correlation
VisualCogA_Task-1,Task1,left,29,19.114498974217586,50.63231001434266,2.64889548413681,-6.016647285880386,-0.9206610798523692,0.5578380293274448,-0.88833864570223
VisualCogA_Task-1,Task1,right,25,6.316433042820174,35.86009013710858,5.677269100140369,-31.231384435408636,-0.6471474102865075,0.27034052855242935,0.0546528442252468
VisualCogA_Task-2,Task1,left,45,64.90673972832619,54.47721188104079,0.8393151791179274,0.29555003010224146,0.96943599720602,0.9000711224126791,0.8045092901871
VisualCogA_Task-2,Task1,right,35,66.22572824910155,55.48825666753467,0.8378655567035981,0.2979813088897697,0.8484541268496485,0.9004111454309316,0.9416446962263351
VisualCogB_Task-1,Task2,left,41,20.455786923641003,15.272873151291844,0.7466284826051252,0.44254590896276835,0.774781980282584,0.68899613908949,0.7817032146712279
VisualCogB_Task-1,Task2,right,42,12.946064423464996,23.805798430592294,1.8388444280752856,-2.381348830663524,0.5215802511890841,0.6494505675146166,0.5651825796307276
VisualCogB_Task-2,Task2,left,37,29.34707679623457,33.16406652423085,1.1300637114387495,-0.27704399191072127,-0.1732922166365707,0.7859838728843958,0.5050972027165151
VisualCogB_Task-2,Task2,right,43,60.16507929117003,43.1719559173913,0.7175583648524722,0.4851099930302465,0.747255065079759,0.821697344858136,0.8431559990085786
