record_type,dataset,stage,condition,n_trials,total_trials,unclassified_trials,event_channel_label,event_trials_without_marker,trials_with_multiple_post_target_events,first_event_median_time_ms,condition_mapping,event_timing_note,compare_window_ms,late_window_ms,max_lag_search_ms,effective_max_lag_ms,real_sample_interval_ms,mean_zero_lag_r,mean_best_lag_r,late_topography_cosine,sim_late_f4_minus_f3_common_scale,real_late_f4_minus_f3_common_scale,f3_zero_lag_r,f3_best_lag_r,f3_best_lag_real_delay_ms,f3_best_lag_at_search_limit,f3_sim_late_positive_peak,f3_real_late_positive_peak,f3_sim_peak_time_ms,f3_real_peak_time_ms,f3_sim_peak_at_window_boundary,f3_peak_time_difference_ms,f3_real_peak_at_window_boundary,f3_sim_late_mean_common_scale,f3_real_late_mean_common_scale,fz_zero_lag_r,fz_best_lag_r,fz_best_lag_real_delay_ms,fz_best_lag_at_search_limit,fz_sim_late_positive_peak,fz_real_late_positive_peak,fz_sim_peak_time_ms,fz_real_peak_time_ms,fz_sim_peak_at_window_boundary,fz_peak_time_difference_ms,fz_real_peak_at_window_boundary,fz_sim_late_mean_common_scale,fz_real_late_mean_common_scale,f4_zero_lag_r,f4_best_lag_r,f4_best_lag_real_delay_ms,f4_best_lag_at_search_limit,f4_sim_late_positive_peak,f4_real_late_positive_peak,f4_sim_peak_time_ms,f4_real_peak_time_ms,f4_sim_peak_at_window_boundary,f4_peak_time_difference_ms,f4_real_peak_at_window_boundary,f4_sim_late_mean_common_scale,f4_real_late_mean_common_scale
condition,VisualCogB_Task-2,Stage1,left,37,80,0,TgtAct:L-2/R+2,,,,"cue_type: -1=left, +1=right",cue onset at 0 ms; cue offset at 200 ms,0-800,450-700,100,93.75,7.8125,0.17374734524747973,0.4326699103306657,0.4630908507459443,0.0023739434262423087,0.4713750434414077,-0.43830737233916095,-0.04435451857345784,93.75,True,0.2476517902687192,-0.013922695699083316,570.3125,656.25,False,85.9375,False,0.9829035966990457,-0.25122179053578736,0.6010063724120694,0.7525713673335979,93.75,True,0.24792582169175148,77.33228561704858,570.3125,664.0625,False,93.75,False,0.9840905218014536,0.5393812250620156,0.3585430356695307,0.5897928822318571,93.75,True,0.2481998624280095,58.20098621638772,570.3125,664.0625,False,93.75,False,0.985277540125288,0.22015325290562032
condition,VisualCogB_Task-2,Stage1,right,43,80,0,TgtAct:L-2/R+2,,,,"cue_type: -1=left, +1=right",cue onset at 0 ms; cue offset at 200 ms,0-800,450-700,100,93.75,7.8125,0.672633817237995,0.8094789114918278,0.9777426046379076,-0.0023739478821092064,0.22286966058540875,0.672078826624901,0.8117469875548318,93.75,True,0.2481998624280095,89.37958429161473,570.3125,695.3125,False,125.0,True,0.9852775674467878,0.3473659126452185,0.6611032445792657,0.8010475316818846,93.75,True,0.24792582169175148,108.36242640774934,570.3125,679.6875,False,109.375,False,0.9840905463087217,0.4064786343114317,0.6847193805098182,0.815642215238767,93.75,True,0.24765178561210632,149.13093082234658,570.3125,695.3125,False,125.0,True,0.9829036195646786,0.5702355732306272
condition_difference,VisualCogB_Task-2,Stage1,left-right,,80,0,TgtAct:L-2/R+2,,,,"cue_type: -1=left, +1=right",cue onset at 0 ms; cue offset at 200 ms,0-800,450-700,100,93.75,7.8125,-0.05066347336252644,0.16369979213062255,0.017231076910738306,0.9526509262431158,0.022643899301589943,0.11299865565292322,0.25927579135483136,93.75,True,-0.0004300633445382118,-53.632298916964814,695.3125,492.1875,True,-203.125,False,-0.4763304980744834,-0.6558429807711226,-0.17461480675766228,-0.019704759110928477,85.9375,False,3.818422555923462e-08,-9.824530289789852,601.5625,500.0,False,-101.5625,False,-4.917313838497533e-06,-0.18325784008033819,-0.09037426898284026,0.2515283441479647,-93.75,True,0.0009035486727952957,-52.3812974039631,453.125,492.1875,True,39.0625,False,0.47632042816863235,-0.6331990814695326
