sample,stage,outer_held_out_record,candidate_order,name,representation,l2,edge_components,shrinkage,inner_mean_balanced_accuracy,inner_held_out_record,n_train,n_validation,accuracy,balanced_accuracy,auc,macro_f1
raw_qc_pass,cue_locked,VisualCogB_Task-2,4,logistic_erp_100ms_l2_0.1,erp_100ms,0.1,0,0.0,0.5109587808863171,VisualCogB_Task-1,196,98,0.5408163265306123,0.552257525083612,0.5731605351170569,0.5298006184028148
raw_qc_pass,cue_locked,VisualCogB_Task-2,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.5294551798174987,VisualCogA_Task-1,194,100,0.5,0.4838969404186796,0.45974235104669886,0.46943972835314096
raw_qc_pass,cue_locked,VisualCogB_Task-2,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.5294551798174987,VisualCogA_Task-2,198,96,0.5625,0.5555555555555556,0.5837742504409171,0.5555555555555556
raw_qc_pass,cue_locked,VisualCogB_Task-2,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.5294551798174987,VisualCogB_Task-1,196,98,0.5306122448979592,0.5489130434782609,0.5275919732441471,0.4950716845878136
raw_qc_pass,cue_locked,VisualCogB_Task-2,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.5167423156553591,VisualCogA_Task-1,194,100,0.55,0.5237520128824477,0.47061191626409016,0.47862356621480706
raw_qc_pass,cue_locked,VisualCogB_Task-2,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.5167423156553591,VisualCogA_Task-2,198,96,0.5208333333333334,0.5026455026455027,0.5771604938271605,0.49909255898366606
raw_qc_pass,cue_locked,VisualCogB_Task-2,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.5167423156553591,VisualCogB_Task-1,196,98,0.5,0.5238294314381271,0.5209030100334449,0.4269005847953216
raw_qc_pass,cue_locked,VisualCogB_Task-2,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.5095519751316853,VisualCogA_Task-1,194,100,0.42,0.4162640901771336,0.4702093397745572,0.4162640901771336
raw_qc_pass,cue_locked,VisualCogB_Task-2,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.5095519751316853,VisualCogA_Task-2,198,96,0.5833333333333334,0.5793650793650794,0.5943562610229277,0.5787626151820974
raw_qc_pass,cue_locked,VisualCogB_Task-2,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.5095519751316853,VisualCogB_Task-1,196,98,0.5204081632653061,0.5330267558528428,0.5589464882943145,0.50552871712292
raw_qc_pass,cue_locked,VisualCogB_Task-2,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.5094782431738953,VisualCogA_Task-1,194,100,0.39,0.39170692431561993,0.40458937198067635,0.3899389938993899
raw_qc_pass,cue_locked,VisualCogB_Task-2,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.5094782431738953,VisualCogA_Task-2,198,96,0.5729166666666666,0.5568783068783069,0.568342151675485,0.5555053642010164
raw_qc_pass,cue_locked,VisualCogB_Task-2,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.5094782431738953,VisualCogB_Task-1,196,98,0.5714285714285714,0.5798494983277591,0.5589464882943144,0.5669191919191919
raw_qc_pass,cue_locked,VisualCogB_Task-2,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5096094860587614,VisualCogA_Task-1,194,100,0.47,0.4609500805152979,0.4714170692431562,0.4578005115089514
raw_qc_pass,cue_locked,VisualCogB_Task-2,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5096094860587614,VisualCogA_Task-2,198,96,0.5729166666666666,0.5674603174603174,0.6000881834215168,0.5672347443650357
raw_qc_pass,cue_locked,VisualCogB_Task-2,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5096094860587614,VisualCogB_Task-1,196,98,0.4897959183673469,0.5004180602006689,0.5229933110367894,0.4791666666666667
raw_qc_pass,cue_locked,VisualCogB_Task-2,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.5191386042835319,VisualCogA_Task-1,194,100,0.52,0.500805152979066,0.47785829307568434,0.47916666666666663
raw_qc_pass,cue_locked,VisualCogB_Task-2,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.5191386042835319,VisualCogA_Task-2,198,96,0.5520833333333334,0.5436507936507937,0.6027336860670194,0.5437161489996685
raw_qc_pass,cue_locked,VisualCogB_Task-2,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.5191386042835319,VisualCogB_Task-1,196,98,0.4897959183673469,0.5129598662207357,0.5091973244147158,0.4199810606060606
raw_qc_pass,cue_locked,VisualCogB_Task-2,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.5164031486495255,VisualCogA_Task-1,194,100,0.5,0.4967793880837359,0.4601449275362318,0.4967793880837359
raw_qc_pass,cue_locked,VisualCogB_Task-2,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.5164031486495255,VisualCogA_Task-2,198,96,0.5520833333333334,0.5436507936507937,0.5873015873015873,0.5437161489996685
raw_qc_pass,cue_locked,VisualCogB_Task-2,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.5164031486495255,VisualCogB_Task-1,196,98,0.5,0.5087792642140468,0.544314381270903,0.4936201623958663
raw_qc_pass,cue_locked,VisualCogB_Task-2,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.5109587808863171,VisualCogA_Task-1,194,100,0.45,0.44887278582930756,0.44524959742351045,0.44862155388471175
raw_qc_pass,cue_locked,VisualCogB_Task-2,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.5109587808863171,VisualCogA_Task-2,198,96,0.5416666666666666,0.5317460317460317,0.5983245149911818,0.5317073170731708
raw_qc_pass,cue_locked,VisualCogB_Task-2,12,logistic_spatial_100ms_l2_0.1,spatial_100ms,0.1,0,0.0,0.5109587808863171,VisualCogB_Task-1,196,98,0.5408163265306123,0.552257525083612,0.5731605351170569,0.5298006184028148
raw_qc_pass,cue_locked,VisualCogB_Task-2,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.5294551798174987,VisualCogA_Task-1,194,100,0.5,0.4838969404186796,0.45974235104669886,0.46943972835314096
raw_qc_pass,cue_locked,VisualCogB_Task-2,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.5294551798174987,VisualCogA_Task-2,198,96,0.5625,0.5555555555555556,0.5837742504409171,0.5555555555555556
raw_qc_pass,cue_locked,VisualCogB_Task-2,13,logistic_spatial_100ms_l2_10,spatial_100ms,10.0,0,0.0,0.5294551798174987,VisualCogB_Task-1,196,98,0.5306122448979592,0.5489130434782609,0.5275919732441471,0.4950716845878136
raw_qc_pass,cue_locked,VisualCogB_Task-2,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.5167423156553591,VisualCogA_Task-1,194,100,0.55,0.5237520128824477,0.47061191626409016,0.47862356621480706
raw_qc_pass,cue_locked,VisualCogB_Task-2,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.5167423156553591,VisualCogA_Task-2,198,96,0.5208333333333334,0.5026455026455027,0.5771604938271605,0.49909255898366606
raw_qc_pass,cue_locked,VisualCogB_Task-2,14,logistic_spatial_100ms_l2_100,spatial_100ms,100.0,0,0.0,0.5167423156553591,VisualCogB_Task-1,196,98,0.5,0.5238294314381271,0.5209030100334449,0.4269005847953216
raw_qc_pass,cue_locked,VisualCogB_Task-2,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.5095519751316853,VisualCogA_Task-1,194,100,0.42,0.4162640901771336,0.4702093397745572,0.4162640901771336
raw_qc_pass,cue_locked,VisualCogB_Task-2,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.5095519751316853,VisualCogA_Task-2,198,96,0.5833333333333334,0.5793650793650794,0.5943562610229277,0.5787626151820974
raw_qc_pass,cue_locked,VisualCogB_Task-2,15,logistic_spatial_100ms_l2_1,spatial_100ms,1.0,0,0.0,0.5095519751316853,VisualCogB_Task-1,196,98,0.5204081632653061,0.5330267558528428,0.5589464882943145,0.50552871712292
raw_qc_pass,cue_locked,VisualCogB_Task-2,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.5344645290297464,VisualCogA_Task-1,194,100,0.44,0.4412238325281803,0.40780998389694034,0.43977591036414565
raw_qc_pass,cue_locked,VisualCogB_Task-2,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.5344645290297464,VisualCogA_Task-2,198,96,0.6354166666666666,0.6283068783068784,0.6287477954144621,0.6286061677904278
raw_qc_pass,cue_locked,VisualCogB_Task-2,16,logistic_wave64_l2_0.1,wave64,0.1,0,0.0,0.5344645290297464,VisualCogB_Task-1,196,98,0.5306122448979592,0.5338628762541806,0.5543478260869565,0.5304166666666668
raw_qc_pass,cue_locked,VisualCogB_Task-2,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.5273641414945763,VisualCogA_Task-1,194,100,0.45,0.4472624798711755,0.4681964573268921,0.4472917294744247
raw_qc_pass,cue_locked,VisualCogB_Task-2,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.5273641414945763,VisualCogA_Task-2,198,96,0.5833333333333334,0.5767195767195767,0.6362433862433863,0.5767195767195767
raw_qc_pass,cue_locked,VisualCogB_Task-2,17,logistic_wave64_l2_10,wave64,10.0,0,0.0,0.5273641414945763,VisualCogB_Task-1,196,98,0.5510204081632653,0.5581103678929766,0.5342809364548495,0.5480083857442348
raw_qc_pass,cue_locked,VisualCogB_Task-2,18,logistic_wave64_l2_100,wave64,100.0,0,0.0,0.5131412468368991,VisualCogA_Task-1,194,100,0.49,0.4778582930756844,0.47061191626409016,0.4708994708994709
raw_qc_pass,cue_locked,VisualCogB_Task-2,18,logistic_wave64_l2_100,wave64,100.0,0,0.0,0.5131412468368991,VisualCogA_Task-2,198,96,0.5416666666666666,0.5343915343915344,0.6089065255731922,0.5343915343915344
raw_qc_pass,cue_locked,VisualCogB_Task-2,18,logistic_wave64_l2_100,wave64,100.0,0,0.0,0.5131412468368991,VisualCogB_Task-1,196,98,0.5102040816326531,0.5271739130434783,0.5196488294314382,0.4789543642002658
raw_qc_pass,cue_locked,VisualCogB_Task-2,19,logistic_wave64_l2_1,wave64,1.0,0,0.0,0.5260642470787398,VisualCogA_Task-1,194,100,0.47,0.47061191626409016,0.44887278582930756,0.46952257031328193
raw_qc_pass,cue_locked,VisualCogB_Task-2,19,logistic_wave64_l2_1,wave64,1.0,0,0.0,0.5260642470787398,VisualCogA_Task-2,198,96,0.59375,0.5833333333333333,0.6534391534391536,0.5835835835835836
raw_qc_pass,cue_locked,VisualCogB_Task-2,19,logistic_wave64_l2_1,wave64,1.0,0,0.0,0.5260642470787398,VisualCogB_Task-1,196,98,0.5204081632653061,0.524247491638796,0.5489130434782609,0.5199583116206358
raw_qc_pass,cue_locked,VisualCogB_Task-2,20,csp_e1_shrink0.01_l2_0.1,csp,0.1,1,0.01,0.4725894073720161,VisualCogA_Task-1,194,100,0.49,0.5116747181964574,0.5277777777777778,0.4615140956604371
raw_qc_pass,cue_locked,VisualCogB_Task-2,20,csp_e1_shrink0.01_l2_0.1,csp,0.1,1,0.01,0.4725894073720161,VisualCogA_Task-2,198,96,0.4791666666666667,0.47883597883597884,0.5242504409171076,0.4771241830065359
raw_qc_pass,cue_locked,VisualCogB_Task-2,20,csp_e1_shrink0.01_l2_0.1,csp,0.1,1,0.01,0.4725894073720161,VisualCogB_Task-1,196,98,0.40816326530612246,0.42725752508361203,0.36831103678929766,0.3555555555555555
raw_qc_pass,cue_locked,VisualCogB_Task-2,21,csp_e1_shrink0.01_l2_1,csp,1.0,1,0.01,0.48963181209558027,VisualCogA_Task-1,194,100,0.51,0.5301932367149759,0.532608695652174,0.4873940788785438
raw_qc_pass,cue_locked,VisualCogB_Task-2,21,csp_e1_shrink0.01_l2_1,csp,1.0,1,0.01,0.48963181209558027,VisualCogA_Task-2,198,96,0.4791666666666667,0.47883597883597884,0.5242504409171076,0.4771241830065359
raw_qc_pass,cue_locked,VisualCogB_Task-2,21,csp_e1_shrink0.01_l2_1,csp,1.0,1,0.01,0.48963181209558027,VisualCogB_Task-1,196,98,0.4387755102040816,0.459866220735786,0.3695652173913043,0.37637394423232673
raw_qc_pass,cue_locked,VisualCogB_Task-2,22,csp_e1_shrink0.01_l2_10,csp,10.0,1,0.01,0.4907518005344092,VisualCogA_Task-1,194,100,0.54,0.5515297906602254,0.5619967793880838,0.5353535353535354
raw_qc_pass,cue_locked,VisualCogB_Task-2,22,csp_e1_shrink0.01_l2_10,csp,10.0,1,0.01,0.4907518005344092,VisualCogA_Task-2,198,96,0.4791666666666667,0.47883597883597884,0.5242504409171076,0.4771241830065359
raw_qc_pass,cue_locked,VisualCogB_Task-2,22,csp_e1_shrink0.01_l2_10,csp,10.0,1,0.01,0.4907518005344092,VisualCogB_Task-1,196,98,0.41836734693877553,0.4418896321070234,0.36831103678929766,0.3333333333333333
raw_qc_pass,cue_locked,VisualCogB_Task-2,23,csp_e1_shrink0.1_l2_0.1,csp,0.1,1,0.1,0.47876224687818897,VisualCogA_Task-1,194,100,0.5,0.5193236714975846,0.5362318840579711,0.4791666666666667
raw_qc_pass,cue_locked,VisualCogB_Task-2,23,csp_e1_shrink0.1_l2_0.1,csp,0.1,1,0.1,0.47876224687818897,VisualCogA_Task-2,198,96,0.4791666666666667,0.47883597883597884,0.5189594356261024,0.4771241830065359
raw_qc_pass,cue_locked,VisualCogB_Task-2,23,csp_e1_shrink0.1_l2_0.1,csp,0.1,1,0.1,0.47876224687818897,VisualCogB_Task-1,196,98,0.41836734693877553,0.4381270903010034,0.36831103678929766,0.3625470729202328
raw_qc_pass,cue_locked,VisualCogB_Task-2,24,csp_e1_shrink0.1_l2_1,csp,1.0,1,0.1,0.47768870957276754,VisualCogA_Task-1,194,100,0.5,0.5161030595813204,0.5209339774557166,0.48686371100164205
raw_qc_pass,cue_locked,VisualCogB_Task-2,24,csp_e1_shrink0.1_l2_1,csp,1.0,1,0.1,0.47768870957276754,VisualCogA_Task-2,198,96,0.4791666666666667,0.47883597883597884,0.5189594356261024,0.4771241830065359
raw_qc_pass,cue_locked,VisualCogB_Task-2,24,csp_e1_shrink0.1_l2_1,csp,1.0,1,0.1,0.47768870957276754,VisualCogB_Task-1,196,98,0.41836734693877553,0.4381270903010034,0.36580267558528434,0.3625470729202328
raw_qc_pass,cue_locked,VisualCogB_Task-2,25,csp_e1_shrink0.1_l2_10,csp,10.0,1,0.1,0.4843872579379826,VisualCogA_Task-1,194,100,0.51,0.5205314009661836,0.537037037037037,0.5059985885673959
raw_qc_pass,cue_locked,VisualCogB_Task-2,25,csp_e1_shrink0.1_l2_10,csp,10.0,1,0.1,0.4843872579379826,VisualCogA_Task-2,198,96,0.4895833333333333,0.4907407407407407,0.5189594356261024,0.4881949733434882
raw_qc_pass,cue_locked,VisualCogB_Task-2,25,csp_e1_shrink0.1_l2_10,csp,10.0,1,0.1,0.4843872579379826,VisualCogB_Task-1,196,98,0.41836734693877553,0.4418896321070234,0.3607859531772576,0.3333333333333333
raw_qc_pass,cue_locked,VisualCogB_Task-2,26,csp_e2_shrink0.01_l2_0.1,csp,0.1,2,0.01,0.4505590357039632,VisualCogA_Task-1,194,100,0.4,0.3977455716586151,0.35507246376811596,0.397832195905259
raw_qc_pass,cue_locked,VisualCogB_Task-2,26,csp_e2_shrink0.01_l2_0.1,csp,0.1,2,0.01,0.4505590357039632,VisualCogA_Task-2,198,96,0.5104166666666666,0.5145502645502645,0.5211640211640212,0.5099380905832519
raw_qc_pass,cue_locked,VisualCogB_Task-2,26,csp_e2_shrink0.01_l2_0.1,csp,0.1,2,0.01,0.4505590357039632,VisualCogB_Task-1,196,98,0.41836734693877553,0.43938127090301005,0.40091973244147155,0.35369663311350225
raw_qc_pass,cue_locked,VisualCogB_Task-2,27,csp_e2_shrink0.01_l2_1,csp,1.0,2,0.01,0.4639782520217303,VisualCogA_Task-1,194,100,0.42,0.4162640901771336,0.35789049919484706,0.4162640901771336
raw_qc_pass,cue_locked,VisualCogB_Task-2,27,csp_e2_shrink0.01_l2_1,csp,1.0,2,0.01,0.4639782520217303,VisualCogA_Task-2,198,96,0.5104166666666666,0.5145502645502645,0.5224867724867726,0.5099380905832519
raw_qc_pass,cue_locked,VisualCogB_Task-2,27,csp_e2_shrink0.01_l2_1,csp,1.0,2,0.01,0.4639782520217303,VisualCogB_Task-1,196,98,0.4387755102040816,0.46112040133779264,0.4076086956521739,0.3669994128009395
raw_qc_pass,cue_locked,VisualCogB_Task-2,28,csp_e2_shrink0.01_l2_10,csp,10.0,2,0.01,0.4756684539293235,VisualCogA_Task-1,194,100,0.42,0.4098228663446055,0.38566827697262474,0.40476190476190477
raw_qc_pass,cue_locked,VisualCogB_Task-2,28,csp_e2_shrink0.01_l2_10,csp,10.0,2,0.01,0.4756684539293235,VisualCogA_Task-2,198,96,0.53125,0.533068783068783,0.5321869488536155,0.52997497551953
raw_qc_pass,cue_locked,VisualCogB_Task-2,28,csp_e2_shrink0.01_l2_10,csp,10.0,2,0.01,0.4756684539293235,VisualCogB_Task-1,196,98,0.45918367346938777,0.4841137123745819,0.4243311036789298,0.369277474195507
raw_qc_pass,cue_locked,VisualCogB_Task-2,29,csp_e2_shrink0.1_l2_0.1,csp,0.1,2,0.1,0.45726864386284677,VisualCogA_Task-1,194,100,0.42,0.4162640901771336,0.3723832528180354,0.4162640901771336
raw_qc_pass,cue_locked,VisualCogB_Task-2,29,csp_e2_shrink0.1_l2_0.1,csp,0.1,2,0.1,0.45726864386284677,VisualCogA_Task-2,198,96,0.5,0.5052910052910053,0.5207231040564374,0.49978289188015634
raw_qc_pass,cue_locked,VisualCogB_Task-2,29,csp_e2_shrink0.1_l2_0.1,csp,0.1,2,0.1,0.45726864386284677,VisualCogB_Task-1,196,98,0.42857142857142855,0.45025083612040134,0.41137123745819404,0.36037296037296035
raw_qc_pass,cue_locked,VisualCogB_Task-2,30,csp_e2_shrink0.1_l2_1,csp,1.0,2,0.1,0.4500222670512526,VisualCogA_Task-1,194,100,0.4,0.394524959742351,0.3743961352657005,0.3939393939393939
raw_qc_pass,cue_locked,VisualCogB_Task-2,30,csp_e2_shrink0.1_l2_1,csp,1.0,2,0.1,0.4500222670512526,VisualCogA_Task-2,198,96,0.5,0.5052910052910053,0.5194003527336861,0.49978289188015634
raw_qc_pass,cue_locked,VisualCogB_Task-2,30,csp_e2_shrink0.1_l2_1,csp,1.0,2,0.1,0.4500222670512526,VisualCogB_Task-1,196,98,0.42857142857142855,0.45025083612040134,0.411371237458194,0.36037296037296035
raw_qc_pass,cue_locked,VisualCogB_Task-2,31,csp_e2_shrink0.1_l2_10,csp,10.0,2,0.1,0.46937690597110887,VisualCogA_Task-1,194,100,0.42,0.4114331723027375,0.4001610305958132,0.4084047327621379
raw_qc_pass,cue_locked,VisualCogB_Task-2,31,csp_e2_shrink0.1_l2_10,csp,10.0,2,0.1,0.46937690597110887,VisualCogA_Task-2,198,96,0.53125,0.533068783068783,0.5291005291005291,0.52997497551953
raw_qc_pass,cue_locked,VisualCogB_Task-2,31,csp_e2_shrink0.1_l2_10,csp,10.0,2,0.1,0.46937690597110887,VisualCogB_Task-1,196,98,0.4387755102040816,0.463628762541806,0.43812709030100333,0.34547662416514874
q1_quality_matched,cue_locked,VisualCogA_Task-1,0,baseline_logistic_l2_1,baseline_13,1.0,0,0.0,0.4792322749781626,VisualCogA_Task-2,163,80,0.45,0.44126984126984126,0.42730158730158735,0.44126984126984126
q1_quality_matched,cue_locked,VisualCogA_Task-1,0,baseline_logistic_l2_1,baseline_13,1.0,0,0.0,0.4792322749781626,VisualCogB_Task-1,160,83,0.5060240963855421,0.5052264808362369,0.5162601626016261,0.5034291551145483
q1_quality_matched,cue_locked,VisualCogA_Task-1,0,baseline_logistic_l2_1,baseline_13,1.0,0,0.0,0.4792322749781626,VisualCogB_Task-2,163,80,0.4875,0.4912005028284098,0.46700188560653677,0.4874199093608376
q1_quality_matched,cue_locked,VisualCogA_Task-1,1,logistic_baseline_13_l2_0.1,baseline_13,0.1,0,0.0,0.49653648056937905,VisualCogA_Task-2,163,80,0.4625,0.45555555555555555,0.4368253968253968,0.45561006488368416
q1_quality_matched,cue_locked,VisualCogA_Task-1,1,logistic_baseline_13_l2_0.1,baseline_13,0.1,0,0.0,0.49653648056937905,VisualCogB_Task-1,160,83,0.5180722891566265,0.5177119628339141,0.5238095238095237,0.5174418604651163
q1_quality_matched,cue_locked,VisualCogA_Task-1,1,logistic_baseline_13_l2_0.1,baseline_13,0.1,0,0.0,0.49653648056937905,VisualCogB_Task-2,163,80,0.5125,0.5163419233186675,0.4720301697045883,0.5124238162212846
q1_quality_matched,cue_locked,VisualCogA_Task-1,2,logistic_baseline_13_l2_10,baseline_13,10.0,0,0.0,0.45180772296484145,VisualCogA_Task-2,163,80,0.4125,0.3984126984126984,0.393015873015873,0.3965655593002728
q1_quality_matched,cue_locked,VisualCogA_Task-1,2,logistic_baseline_13_l2_10,baseline_13,10.0,0,0.0,0.45180772296484145,VisualCogB_Task-1,160,83,0.5180722891566265,0.5182926829268293,0.5058072009291521,0.5180023228803716
q1_quality_matched,cue_locked,VisualCogA_Task-1,2,logistic_baseline_13_l2_10,baseline_13,10.0,0,0.0,0.45180772296484145,VisualCogB_Task-2,163,80,0.425,0.43871778755499685,0.47203016970458833,0.4117647058823529
q1_quality_matched,cue_locked,VisualCogA_Task-1,3,logistic_baseline_13_l2_100,baseline_13,100.0,0,0.0,0.46584407923035265,VisualCogA_Task-2,163,80,0.4125,0.4174603174603174,0.3803174603174602,0.4124081887794968
q1_quality_matched,cue_locked,VisualCogA_Task-1,3,logistic_baseline_13_l2_100,baseline_13,100.0,0,0.0,0.46584407923035265,VisualCogB_Task-1,160,83,0.5421686746987951,0.5435540069686411,0.4878048780487805,0.5367215041128085
q1_quality_matched,cue_locked,VisualCogA_Task-1,3,logistic_baseline_13_l2_100,baseline_13,100.0,0,0.0,0.46584407923035265,VisualCogB_Task-2,163,80,0.4125,0.4365179132620993,0.497171590194846,0.3595639584397888
q1_quality_matched,cue_locked,VisualCogA_Task-1,4,logistic_erp_100ms_l2_0.1,erp_100ms,0.1,0,0.0,0.5783953104713173,VisualCogA_Task-2,163,80,0.625,0.6317460317460317,0.6780952380952381,0.6247654784240151
q1_quality_matched,cue_locked,VisualCogA_Task-1,4,logistic_erp_100ms_l2_0.1,erp_100ms,0.1,0,0.0,0.5783953104713173,VisualCogB_Task-1,160,83,0.6024096385542169,0.6024970963995354,0.6469221835075494,0.6024096385542169
q1_quality_matched,cue_locked,VisualCogA_Task-1,4,logistic_erp_100ms_l2_0.1,erp_100ms,0.1,0,0.0,0.5783953104713173,VisualCogB_Task-2,163,80,0.5,0.5009428032683847,0.5348837209302325,0.4996873045653534
q1_quality_matched,cue_locked,VisualCogA_Task-1,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.49405433713431446,VisualCogA_Task-2,163,80,0.5,0.526984126984127,0.580952380952381,0.48849104859335035
q1_quality_matched,cue_locked,VisualCogA_Task-1,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.49405433713431446,VisualCogB_Task-1,160,83,0.46987951807228917,0.4718350754936121,0.5441347270615562,0.45654761904761904
q1_quality_matched,cue_locked,VisualCogA_Task-1,5,logistic_erp_100ms_l2_10,erp_100ms,10.0,0,0.0,0.49405433713431446,VisualCogB_Task-2,163,80,0.475,0.4833438089252043,0.4494028912633563,0.47203016970458833
q1_quality_matched,cue_locked,VisualCogA_Task-1,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.5011434049721061,VisualCogA_Task-2,163,80,0.45,0.4984126984126984,0.5485714285714286,0.38504542278127185
q1_quality_matched,cue_locked,VisualCogA_Task-1,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.5011434049721061,VisualCogB_Task-1,160,83,0.4578313253012048,0.46196283391405346,0.5162601626016261,0.3882063882063882
q1_quality_matched,cue_locked,VisualCogA_Task-1,6,logistic_erp_100ms_l2_100,erp_100ms,100.0,0,0.0,0.5011434049721061,VisualCogB_Task-2,163,80,0.525,0.5430546825895664,0.47580138277812695,0.5052083333333333
q1_quality_matched,cue_locked,VisualCogA_Task-1,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.5513453612432625,VisualCogA_Task-2,163,80,0.5875,0.5984126984126984,0.6476190476190476,0.5874355368026254
q1_quality_matched,cue_locked,VisualCogA_Task-1,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.5513453612432625,VisualCogB_Task-1,160,83,0.6024096385542169,0.6030778164924506,0.6219512195121951,0.601484068092536
q1_quality_matched,cue_locked,VisualCogA_Task-1,7,logistic_erp_100ms_l2_1,erp_100ms,1.0,0,0.0,0.5513453612432625,VisualCogB_Task-2,163,80,0.45,0.4525455688246386,0.48334380892520423,0.45
q1_quality_matched,cue_locked,VisualCogA_Task-1,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.57710366553248,VisualCogA_Task-2,163,80,0.6,0.6,0.6393650793650794,0.5977372721558768
q1_quality_matched,cue_locked,VisualCogA_Task-1,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.57710366553248,VisualCogB_Task-1,160,83,0.6265060240963856,0.6265969802555169,0.6370499419279908,0.6265060240963856
q1_quality_matched,cue_locked,VisualCogA_Task-1,8,logistic_erp_50ms_l2_0.1,erp_50ms,0.1,0,0.0,0.57710366553248,VisualCogB_Task-2,163,80,0.5,0.5047140163419233,0.5116279069767442,0.4996873045653534
q1_quality_matched,cue_locked,VisualCogA_Task-1,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5834575155335223,VisualCogA_Task-2,163,80,0.6125,0.626984126984127,0.6584126984126984,0.6119543107494915
q1_quality_matched,cue_locked,VisualCogA_Task-1,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5834575155335223,VisualCogB_Task-1,160,83,0.5542168674698795,0.5548780487804879,0.5627177700348432,0.553179106649207
q1_quality_matched,cue_locked,VisualCogA_Task-1,9,logistic_erp_50ms_l2_10,erp_50ms,10.0,0,0.0,0.5834575155335223,VisualCogB_Task-2,163,80,0.5625,0.5685103708359522,0.5411690760527971,0.5618838992332968
q1_quality_matched,cue_locked,VisualCogA_Task-1,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.527947366376181,VisualCogA_Task-2,163,80,0.5,0.5365079365079365,0.6158730158730159,0.47333772218564846
q1_quality_matched,cue_locked,VisualCogA_Task-1,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.527947366376181,VisualCogB_Task-1,160,83,0.4457831325301205,0.4480255516840883,0.5238095238095237,0.4270708283313326
q1_quality_matched,cue_locked,VisualCogA_Task-1,10,logistic_erp_50ms_l2_100,erp_50ms,100.0,0,0.0,0.527947366376181,VisualCogB_Task-2,163,80,0.5875,0.599308610936518,0.5210559396605908,0.5822123753758506
q1_quality_matched,cue_locked,VisualCogA_Task-1,11,logistic_erp_50ms_l2_1,erp_50ms,1.0,0,0.0,0.5919231239991308,VisualCogA_Task-2,163,80,0.575,0.5809523809523809,0.6558730158730159,0.5747342088805503
