记录,条件,时间_ms,电极,实测,共享模型,逐电极增益,逐电极曲线拟合
VisualCogA_Task-1,right,492.1875,F4,5.3337985400021894,31.898509152839715,42.055146486198595,40.89732279529247
VisualCogA_Task-1,right,500.0,F3,-7.715566184459944,27.666780586628064,23.918866296118196,23.8772622245578
VisualCogA_Task-1,right,500.0,Fz,0.530521228033499,36.20137035844217,31.54379879474086,31.724707816363903
VisualCogA_Task-1,right,500.0,F4,4.572066539569572,33.80875257595382,44.57361821940674,43.40616971951745
VisualCogA_Task-1,right,507.8125,F3,-8.140134860191187,29.732664927752648,25.704893234021096,25.664603164969417
VisualCogA_Task-1,right,507.8125,Fz,0.6559298204912548,38.58617834887421,33.62178322347823,33.8041124736006
VisualCogA_Task-1,right,507.8125,F4,4.10050015226646,35.69588908445772,47.06162623927269,45.884883452946944
VisualCogA_Task-1,right,515.625,F3,-8.180158560391089,31.7697421269798,27.46601529795371,27.427186277440153
VisualCogA_Task-1,right,515.625,Fz,0.8295343293623892,40.931837265020874,35.66565520700572,35.84919418581114
VisualCogA_Task-1,right,515.625,F4,3.876100392667648,37.53923914899906,49.491906062141375,48.30615984304364
VisualCogA_Task-1,right,523.4375,F3,-7.939299979856071,33.78199278380463,29.205673782962542,29.16841593456402
VisualCogA_Task-1,right,523.4375,Fz,0.9723770567791388,43.24575200497513,37.68186713094879,37.86636166927
VisualCogA_Task-1,right,523.4375,F4,3.9461932051560065,39.34746109964114,51.87587293257253,50.681978350773605
VisualCogA_Task-1,right,531.25,F3,-7.415040411209353,35.74816525683703,30.90549598433099,30.869921123273812
VisualCogA_Task-1,right,531.25,Fz,1.3735049895339517,45.503407753733555,39.64905829471207,39.834238872541505
VisualCogA_Task-1,right,531.25,F4,4.4839586986473305,41.10138234879841,54.188249024746845,52.987170173219965
VisualCogA_Task-1,right,539.0625,F3,-6.8257284710800885,37.675117782580045,32.57141140095387,32.53759708444722
VisualCogA_Task-1,right,539.0625,Fz,2.0722542947286122,47.71514593306851,41.576239697316595,41.761777049687446
VisualCogA_Task-1,right,539.0625,F4,5.404305187791753,42.81169018864284,56.443125180615574,55.2365560615106
VisualCogA_Task-1,right,546.875,F3,-6.8092327591087125,39.54369775760931,34.186861953310114,34.154885607113954
VisualCogA_Task-1,right,546.875,Fz,2.4855990253995786,49.85842539401261,43.44377004202719,43.629297297288645
VisualCogA_Task-1,right,546.875,F4,6.016696281958485,44.46041626067813,58.61681170777367,57.40669575669315
VisualCogA_Task-1,right,554.6875,F3,-7.591813259543535,41.36331998138081,35.75998709246999,35.7298920411119
VisualCogA_Task-1,right,554.6875,Fz,2.0892609662791837,51.94616197465336,45.26290356231917,45.44796901535122
VisualCogA_Task-1,right,554.6875,F4,5.752422927975191,46.05999790524983,60.72570638075439,59.51486992723213
VisualCogA_Task-1,right,562.5,F3,-8.692053080023625,43.11653128215828,37.275697697407885,37.24753576401268
VisualCogA_Task-1,right,562.5,Fz,1.198917730195752,53.95735853470997,47.01534468841652,47.19943896831363
VisualCogA_Task-1,right,562.5,F4,4.752747525246743,47.59336122232088,62.74729805497844,61.5389591744658
VisualCogA_Task-1,right,570.3125,F3,-9.249152884548836,44.81475924146142,38.74387319367337,38.71767302607923
VisualCogA_Task-1,right,570.3125,Fz,0.699485945130696,55.90692383199228,48.714084074158514,48.896595974950834
VisualCogA_Task-1,right,570.3125,F4,3.770591757078731,49.074263000776966,64.69972400694186,63.49814438691961
VisualCogA_Task-1,right,578.125,F3,-9.015180959748674,46.441624266557305,40.15035269438337,40.12615850151306
VisualCogA_Task-1,right,578.125,Fz,0.9891206079627151,57.774741250174706,50.34159261878456,50.52183613342955
VisualCogA_Task-1,right,578.125,F4,3.276960834341782,50.486028646769924,66.56100018846338,65.37098353816083
VisualCogA_Task-1,right,585.9375,F3,-8.517540354246457,48.00999614762149,41.506262836919895,41.48409563751946
VisualCogA_Task-1,right,585.9375,Fz,1.545761231419646,59.57711612205121,51.91207762503428,52.089242818456384
VisualCogA_Task-1,right,585.9375,F4,3.201951163623189,51.843303282611956,68.35043565495612,67.17799128636788
VisualCogA_Task-1,right,593.75,F3,-8.558685294316767,49.50415459844413,42.798013095797316,42.7779089276585
VisualCogA_Task-1,right,593.75,Fz,1.6248028118414442,61.29439258925402,53.40841254704082,53.581594632116236
VisualCogA_Task-1,right,593.75,F4,3.201990596315818,53.12953663056244,70.04621017041922,68.89802178337914
VisualCogA_Task-1,right,601.5625,F3,-9.388892624384,50.938072138534366,44.03768345329998,44.01965880176817
VisualCogA_Task-1,right,601.5625,Fz,1.0073822597211413,62.943938122879366,54.84573136679337,55.01388601005456
VisualCogA_Task-1,right,601.5625,F4,3.0636077496531273,54.36006043360415,71.66853760580528,70.55262118671233
VisualCogA_Task-1,right,609.375,F3,-10.706007158708585,52.296296194157506,45.211914418122646,45.19600953457594
VisualCogA_Task-1,right,609.375,Fz,-0.09776374950018592,64.50617151053632,56.20697230926514,56.36894866934501
VisualCogA_Task-1,right,609.375,F4,2.4884412841760426,55.51819977468877,73.19543317134263,72.12057419084236
VisualCogA_Task-1,right,617.1875,F3,-11.878328475029328,53.593428905311725,46.333329799219264,46.31957049404754
VisualCogA_Task-1,right,617.1875,Fz,-1.4076940054698923,65.99904579030604,57.50777820802416,57.662276585184166
VisualCogA_Task-1,right,617.1875,F4,1.3650801493759166,56.619642966880306,74.64758076827106,73.62398749126145
VisualCogA_Task-1,right,625.0,F3,-12.614528475485443,54.81387402750559,47.388445664233046,47.37688202755818
VisualCogA_Task-1,right,625.0,Fz,-2.6229968967075363,67.40264429479217,58.73079398996191,58.87640763028803
VisualCogA_Task-1,right,625.0,F4,0.09789912918877249,57.64731306761432,76.00246521030378,75.04116218340613
VisualCogA_Task-1,right,632.8125,F3,-12.914865810542285,55.972630830741274,48.39022944161019,48.38089751299415
VisualCogA_Task-1,right,632.8125,Fz,-3.3235359468779784,68.73529817836257,59.89199205905041,60.027171128072425
VisualCogA_Task-1,right,632.8125,F4,-0.4224922827518617,58.61714425954287,77.28109424914582,76.39454098060459
VisualCogA_Task-1,right,640.625,F3,-12.86497494295307,57.053885367680735,49.32500974316874,49.31797430226278
VisualCogA_Task-1,right,640.625,Fz,-3.1181519999504137,69.97673368436776,60.97370703912659,61.09680628646631
VisualCogA_Task-1,right,640.625,F4,0.3204717835494214,59.51169755751114,78.46047580752983,77.66188371950386
VisualCogA_Task-1,right,648.4375,F3,-12.471535454745883,58.072950825040195,50.20602614274388,50.20134152608714
VisualCogA_Task-1,right,648.4375,Fz,-2.0664487416691504,71.1456265795889,61.992212397783355,62.10146185953883
VisualCogA_Task-1,right,648.4375,F4,2.049479740373436,60.34717721120467,79.5619746445541,78.86588739449732
VisualCogA_Task-1,right,656.25,F3,-12.057413613300799,59.0136132168974,51.01926132646582,51.017013401770186
VisualCogA_Task-1,right,656.25,Fz,-0.8120645870574282,72.22119336484171,62.92939881113721,63.0229636941635
VisualCogA_Task-1,right,656.25,F4,3.78542978780433,61.10570391728052,80.56201849308678,79.98357908734073
VisualCogA_Task-1,right,664.0625,F3,-11.912968199556895,59.89130086970479,51.778053122460335,51.77831756848615
VisualCogA_Task-1,right,664.0625,Fz,0.06554204618588116,73.22228132161376,63.80168901260988,63.87764622724579
VisualCogA_Task-1,right,664.0625,F4,4.819304028462342,61.80365430706411,81.48219879461762,81.03769214531981
VisualCogA_Task-1,right,671.875,F3,-12.037401494818761,60.68936163941615,52.468004014072854,52.47088514682294
VisualCogA_Task-1,right,671.875,Fz,0.6604138309199991,74.12761547967708,64.59054511251708,64.6469428374424
VisualCogA_Task-1,right,671.875,F4,5.228130407494389,62.42276469566339,82.29843596257128,82.00445712597556
VisualCogA_Task-1,right,679.6875,F3,-12.131552632982254,61.423479649856525,53.102673242030924,53.10825831319735
VisualCogA_Task-1,right,679.6875,Fz,1.406224601379452,74.9564448540892,65.31273942839877,65.3475730512309
VisualCogA_Task-1,right,679.6875,F4,5.579993679883585,62.97980852614286,83.03284462781784,82.90676961883882
VisualCogA_Task-1,right,687.5,F3,-12.095759794533933,62.07673620520216,53.66743467065753,53.6758356512642
VisualCogA_Task-1,right,687.5,Fz,2.3874046130151596,75.68726718567527,65.9495356684764,65.96081863800788
VisualCogA_Task-1,right,687.5,F4,6.113004220257434,63.45638697840474,83.6611668981794,83.72025630166345
VisualCogA_Task-1,right,695.3125,F3,-11.970831724934342,62.665117851606084,54.176110180717316,54.18742341239176
VisualCogA_Task-1,right,695.3125,Fz,3.215480959816621,76.33983934776869,66.51814890908084,66.50390110033194
VisualCogA_Task-1,right,695.3125,F4,6.721934827778711,63.86978612492551,84.20619307542543,84.46805011673436
VisualCogA_Task-1,right,703.125,F3,-12.07224970425962,63.17141071427414,54.613817709628464,54.62816749508289
VisualCogA_Task-1,right,703.125,Fz,3.3916772876011847,76.89243508538564,66.99964844506312,66.9579723889191
VisualCogA_Task-1,right,703.125,F4,7.07691776141378,64.20149429280985,84.64351729990068,85.12514815988328
VisualCogA_Task-1,right,710.9375,F3,-12.642073165073054,63.61196269857656,54.99469012587025,55.01218133371466
VisualCogA_Task-1,right,710.9375,Fz,2.837904215964392,77.36541507681099,67.41177592264442,67.3408402179188
VisualCogA_Task-1,right,710.9375,F4,7.083163973233713,64.46939470520225,84.9967183840759,85.71496861874803
VisualCogA_Task-1,right,718.75,F3,-13.67436254786926,63.96949855206044,55.30379188448246,55.32454969677844
VisualCogA_Task-1,right,718.75,Fz,2.0051791223339204,77.73712759585604,67.73566512218459,67.63377674071107
VisualCogA_Task-1,right,718.75,F4,6.874976933714627,64.65510319527984,85.24155808001382,86.21213333776205
VisualCogA_Task-1,right,726.5625,F3,-14.689950297342232,64.2610181970257,55.55582032514429,55.579945417605686
VisualCogA_Task-1,right,726.5625,Fz,1.4960962166357137,78.02889812298592,67.9898975078169,67.85548161672038
VisualCogA_Task-1,right,726.5625,F4,6.787131537017228,64.77738593191218,85.40277723910313,86.64069041366157
VisualCogA_Task-1,right,734.375,F3,-15.037783136906738,64.46936282648369,55.73594142338967,55.76355520452059
VisualCogA_Task-1,right,734.375,Fz,1.758165138316653,78.21936361622517,68.15585794404036,67.98753131764036
VisualCogA_Task-1,right,734.375,F4,7.163842876642738,64.81814637311557,85.45651597187499,86.97512569321508
VisualCogA_Task-1,right,742.1875,F3,-14.011999247667482,64.61220747303577,55.85943595705746,55.89063380844948
VisualCogA_Task-1,right,742.1875,Fz,3.0649389614968627,78.33082372638586,68.2529769974714,68.04952691657184
VisualCogA_Task-1,right,742.1875,F4,8.437866938996768,64.79701878336749,85.42866117662597,87.24018808265583
VisualCogA_Task-1,right,750.0,F3,-11.632866241462038,64.67252910803117,55.91158631406898,55.94647881084351
VisualCogA_Task-1,right,750.0,Fz,5.2648598288879,78.34219304923172,68.26288240611505,68.02333448205464
VisualCogA_Task-1,right,750.0,F4,10.595588348878271,64.69615657606519,85.29568402974058,87.41028722396649
VisualCogA_Task-1,right,757.8125,F3,-8.920878900795465,64.66882901344343,55.90838734956692,55.947052471074706
VisualCogA_Task-1,right,757.8125,Fz,7.473877669063641,78.27688701258344,68.2059780095106,67.92956089344902
VisualCogA_Task-1,right,757.8125,F4,12.909699673332893,64.53614163695062,85.08472025818035,87.5110672021831
VisualCogA_Task-1,right,765.625,F3,-7.296093275233865,64.58446841266559,55.83545451270873,55.87798467408482
VisualCogA_Task-1,right,765.625,Fz,8.60980292992495,78.11435593587856,68.0643583394557,67.75056018386171
VisualCogA_Task-1,right,765.625,F4,14.346977182492957,64.2995422127457,84.77278670918052,87.51717366396706
VisualCogA_Task-1,right,773.4375,F3,-7.112818562350401,64.43893289383793,55.70963429316777,55.75609003146724
VisualCogA_Task-1,right,773.4375,Fz,8.468229498004215,77.8792747404874,67.85952334584846,67.5080479753763
VisualCogA_Task-1,right,773.4375,F4,14.702580740598643,64.00795421759719,84.38835604440847,87.45538173743465
VisualCogA_Task-1,right,781.25,F3,-7.601271377935391,64.2159383964239,55.516848256387185,55.56730147416283
VisualCogA_Task-1,right,781.25,Fz,7.859816323729279,77.55153815046828,67.57395333081836,67.18476960930182
VisualCogA_Task-1,right,781.25,F4,14.51434139619722,63.64424152483075,83.90883566251557,87.3006094130898
VisualCogA_Task-1,right,789.0625,F3,-7.5832308372394674,63.93583049459643,55.27468540630222,55.32916886389697
VisualCogA_Task-1,right,789.0625,Fz,7.797145109967781,77.15687147540933,67.23006337711787,66.8033493154169
VisualCogA_Task-1,right,789.0625,F4,14.49659641549162,63.23080862876759,83.36376445825141,87.08068041551269
VisualCogA_Task-1,right,796.875,F3,-6.49759675147714,63.582631290631426,54.96933209392275,55.027885842776236
VisualCogA_Task-1,right,796.875,Fz,8.733398142237919,76.675501520815,66.81062449558496,66.34680703952394
VisualCogA_Task-1,right,796.875,F4,14.979249964979607,62.750692946042236,82.73077815017635,86.77078573268413
VisualCogA_Task-2,left,0.0,F3,1.6735060059404867,-0.7821010257797809,-0.3503250564666612,-0.9143154923312077
VisualCogA_Task-2,left,0.0,Fz,-0.6728904616570113,-0.9014023911351963,-0.989862356606142,-0.19769133233625266
VisualCogA_Task-2,left,0.0,F4,2.1470871897537767,-0.780439600031352,-1.0982118176099385,-1.8498644748030555
VisualCogA_Task-2,left,7.8125,F3,1.1530586963945226,-0.9652099793225268,-0.43234468583669117,-1.0855619896444617
VisualCogA_Task-2,left,7.8125,Fz,-0.9031902566275511,-1.1531194042311625,-1.266279299026944,-0.3842638743540031
VisualCogA_Task-2,left,7.8125,F4,2.5048133219167785,-0.975221631852575,-1.372302997844138,-2.222140269239776
VisualCogA_Task-2,left,15.625,F3,0.832656743420261,-2.1809000398130483,-0.9768861907840378,-1.9791388439527424
VisualCogA_Task-2,left,15.625,Fz,-1.1016339766561576,-2.7819113078579356,-3.0548924397311854,-1.8710706310907201
VisualCogA_Task-2,left,15.625,F4,2.876232774514648,-2.197552507599193,-3.092327899774837,-4.3112584372971945
VisualCogA_Task-2,left,23.4375,F3,0.5776748471597288,-4.538616644509066,-2.032973238235272,-3.675865109189022
VisualCogA_Task-2,left,23.4375,Fz,-1.559080814431925,-5.923975801499594,-6.505263482398616,-4.787716211505518
VisualCogA_Task-2,left,23.4375,F4,2.9844335067274024,-4.538613814328256,-6.386594320727041,-8.270237046932468
VisualCogA_Task-2,left,31.25,F3,0.5109258354365241,-7.05385174072504,-3.1596172173386234,-5.528330887306911
VisualCogA_Task-2,left,31.25,Fz,-2.0611651734340777,-9.293482820799078,-10.205394149340147,-7.922632317367453
VisualCogA_Task-2,left,31.25,F4,2.993009800319068,-7.0122521733429775,-9.867418899246958,-12.455577010802015
VisualCogA_Task-2,left,39.0625,F3,0.8373087868667984,-8.059872771624775,-3.610242129719606,-6.447943554560692
VisualCogA_Task-2,left,39.0625,Fz,-2.0961758801775257,-10.745859401624735,-11.800281760526977,-9.252718528905584
VisualCogA_Task-2,left,39.0625,F4,3.372303690372447,-7.9857595527332474,-11.237307363759177,-14.149034828635765
VisualCogA_Task-2,left,46.875,F3,1.5933104707363788,-6.446270730730735,-2.88746480265668,-5.708254266648538
VisualCogA_Task-2,left,46.875,Fz,-1.4191752202592387,-8.87563062508081,-9.746543364404541,-7.450834084114729
VisualCogA_Task-2,left,46.875,F4,4.340458839017195,-6.403447766566094,-9.010729190286492,-11.592157150958336
VisualCogA_Task-2,left,54.6875,F3,2.6704537298490005,-2.611055479727895,-1.1695649462019793,-3.542380052833335
VisualCogA_Task-2,left,54.6875,Fz,-0.2340395398743601,-4.19940833595868,-4.61148182427719,-2.9996951770936815
VisualCogA_Task-2,left,54.6875,F4,5.6704086256337005,-2.6928271411923603,-3.78926315999836,-5.495731158803331
VisualCogA_Task-2,left,62.5,F3,4.000362716786712,1.803659667338387,0.8079090788739329,-0.966504843675956
VisualCogA_Task-2,left,62.5,Fz,1.117188174207025,1.217565275829088,1.3370150771991292,2.1578161175374446
VisualCogA_Task-2,left,62.5,F4,7.0344098877912495,1.5318999611624395,2.1556370381869123,1.458217942645281
VisualCogA_Task-2,left,70.3125,F3,5.525546562406834,5.094369651833853,2.2819098274645424,0.9513333332398525
VisualCogA_Task-2,left,70.3125,Fz,2.433253576254044,5.257736995225143,5.773615534842726,6.02885042157366
VisualCogA_Task-2,left,70.3125,F4,8.317368224146135,4.632961356527335,6.519350929010584,6.545244784239782
VisualCogA_Task-2,left,78.125,F3,6.928540522694726,6.463519045541411,2.8951899770384175,1.6916480150588793
VisualCogA_Task-2,left,78.125,Fz,3.5083360238206827,6.943262733715479,7.624527522431512,7.690779136597859
VisualCogA_Task-2,left,78.125,F4,9.458777258755887,5.868875260609679,8.258489149854773,8.532144271992868
VisualCogA_Task-2,left,85.9375,F3,7.689494010871143,6.1143631961227,2.7387932837964977,1.3480974757566193
VisualCogA_Task-2,left,85.9375,Fz,4.041971475631495,6.53155887978065,7.17242553137139,7.383233840988049
VisualCogA_Task-2,left,85.9375,F4,10.277462724598063,5.459380645704254,7.682261307558746,7.780524174185754
VisualCogA_Task-2,left,93.75,F3,7.534812184010411,4.725385152046934,2.1166312425268767,0.32151186776826246
VisualCogA_Task-2,left,93.75,Fz,3.8749929064008093,4.8559694847422055,5.332423069117273,5.886180320753856
VisualCogA_Task-2,left,93.75,F4,10.56268289993514,4.066504886072694,5.722251116042403,5.391839527413575
VisualCogA_Task-2,left,101.5625,F3,6.82266576349958,2.928943880972934,1.3119550688274666,-0.9978812507551663
VisualCogA_Task-2,left,101.5625,Fz,3.304956692114442,2.6850756085986482,2.9485158054562857,3.920231947489536
VisualCogA_Task-2,left,101.5625,F4,10.410400015274943,2.2954183898735785,3.230034918434652,2.371758554322042
VisualCogA_Task-2,left,109.375,F3,6.22041260261937,1.1044406132583777,0.49470914828859747,-2.3575224497532035
VisualCogA_Task-2,left,109.375,Fz,2.878795614257679,0.47663875131989464,0.5233818319000076,1.9135614623747965
VisualCogA_Task-2,left,109.375,F4,10.223551740619426,0.505053538813101,0.7106908692017947,-0.6784869380062567
VisualCogA_Task-2,left,117.1875,F3,6.117419819740192,-0.5665596420509154,-0.25377849131988245,-3.62304348617699
VisualCogA_Task-2,left,117.1875,Fz,2.8837054383285476,-1.5511847055593684,-1.703416652600591,0.07160868975154987
VisualCogA_Task-2,left,117.1875,F4,10.36131555867282,-1.1341577137850134,-1.5959547014046376,-3.474939019923762
VisualCogA_Task-2,left,125.0,F3,6.361974247820457,-1.9974453085110966,-0.8947121104582455,-4.718434340569021
VisualCogA_Task-2,left,125.0,Fz,3.102394785962356,-3.2927433369765424,-3.615861383300844,-1.5064649446001124
VisualCogA_Task-2,left,125.0,F4,10.795698639945204,-2.540363636472886,-3.5747226278220467,-5.877622476720106
VisualCogA_Task-2,left,132.8125,F3,6.583412968419321,-3.138479921430781,-1.4058133624543747,-5.599270313898612
VisualCogA_Task-2,left,132.8125,Fz,3.1938607897300617,-4.6867778423205735,-5.146682308505036,-2.7616167659930717
VisualCogA_Task-2,left,132.8125,F4,11.261307844123275,-3.6668463571478345,-5.159873063976436,-7.8102816461950235
VisualCogA_Task-2,left,140.625,F3,6.533487436566088,-3.976920962532711,-1.7813745200010092,-6.247541195434762
VisualCogA_Task-2,left,140.625,Fz,3.090094954358386,-5.7168432202112776,-6.277820651504907,-3.6785193833563183
VisualCogA_Task-2,left,140.625,F4,11.56818540100643,-4.502303429092866,-6.335501532250313,-9.25166480489828
VisualCogA_Task-2,left,148.4375,F3,6.300332674131512,-4.53387913765178,-2.0308516573648125,-6.67462780166913
VisualCogA_Task-2,left,148.4375,Fz,3.0308698596292016,-6.408934417721937,-7.037822162792407,-4.27974601836472
VisualCogA_Task-2,left,148.4375,F4,11.831852244419292,-5.068556315138414,-7.1323145553524805,-10.241093062228197
VisualCogA_Task-2,left,156.25,F3,6.1045236796715265,-4.85949939668577,-2.1767060920092427,-6.911244878228695
VisualCogA_Task-2,left,156.25,Fz,3.1980900035113224,-6.824130796996457,-7.493759274339118,-4.621415867966003
VisualCogA_Task-2,left,156.25,F4,12.243557547016454,-5.414653176613561,-7.61933108779487,-10.858728016926271
VisualCogA_Task-2,left,164.0625,F3,6.020544065740572,-5.008726409733093,-2.2435490691551876,-6.997666190205176
VisualCogA_Task-2,left,164.0625,Fz,3.508565011895709,-7.029950730817511,-7.719775581024674,-4.76371454005189
VisualCogA_Task-2,left,164.0625,F4,12.792835162253855,-5.59431678035069,-7.8721481107781806,-11.198139272048206
VisualCogA_Task-2,left,171.875,F3,5.891362805499021,-5.030796788214836,-2.253435036802057,-6.9686095505034675
VisualCogA_Task-2,left,171.875,Fz,3.679743365994206,-7.0857123440892025,-7.781009469532593,-4.763367431354583
VisualCogA_Task-2,left,171.875,F4,13.194706705892138,-5.654916140290579,-7.9574216890540805,-11.336177019379617
VisualCogA_Task-2,left,179.6875,F3,5.692196751946555,-4.953266100658958,-2.2187069062419424,-6.84865597486989
VisualCogA_Task-2,left,179.6875,Fz,3.562018149684931,-7.024196515018307,-7.713458521920219,-4.654802244605835
VisualCogA_Task-2,left,179.6875,F4,13.243259194821762,-5.62325706142016,-7.912872139124996,-11.319986799303443
VisualCogA_Task-2,left,187.5,F3,5.580996040557392,-4.793158395469526,-2.1469902289068705,-6.652062115122531
VisualCogA_Task-2,left,187.5,Fz,3.218761060145336,-6.864534196828821,-7.538130661873896,-4.46214614836693
VisualCogA_Task-2,left,187.5,F4,12.995018209039346,-5.515591154531316,-7.761368182309812,-11.172853939874575
VisualCogA_Task-2,left,195.3125,F3,5.727464027853672,-4.570717617700588,-2.0473528344974588,-6.401547164221917
VisualCogA_Task-2,left,195.3125,Fz,2.8873170751697272,-6.632484155517229,-7.283312343691266,-4.204126976027073
VisualCogA_Task-2,left,195.3125,F4,12.795804255483361,-5.352362335393215,-7.531677942118284,-10.93391756435597
VisualCogA_Task-2,left,203.125,F3,6.056056590006334,-4.339473906178442,-1.9437723602668138,-6.140903244194913
VisualCogA_Task-2,left,203.125,Fz,2.7789757578124004,-6.396829250595594,-7.024535335584929,-3.9260991475689826
VisualCogA_Task-2,left,203.125,F4,12.952857405550526,-5.1860649513270385,-7.297669717778389,-10.693629796755697
VisualCogA_Task-2,left,210.9375,F3,6.432762404947299,-4.16728595347271,-1.8666446040092317,-5.927439222968004
VisualCogA_Task-2,left,210.9375,Fz,2.984589249785255,-6.245709038563902,-6.8585878307657255,-3.687100152400666
VisualCogA_Task-2,left,210.9375,F4,13.502853190458135,-5.083576978525338,-7.153452084117047,-10.573777987175612
VisualCogA_Task-2,left,218.75,F3,6.724099421887765,-4.082282825895039,-1.8285693590982794,-5.780556410849638
VisualCogA_Task-2,left,218.75,Fz,3.3480068467833815,-6.213815896362931,-6.823566079379208,-3.525649725833081
VisualCogA_Task-2,left,218.75,F4,14.125380228463978,-5.072656756077313,-7.13808559495889,-10.61630464263754
VisualCogA_Task-2,left,226.5625,F3,6.891449470235261,-3.999523649802274,-1.7914992431479257,-5.640097826391783
VisualCogA_Task-2,left,226.5625,Fz,3.6222383468823938,-6.192678679328939,-6.800355760956915,-3.384020907942254
VisualCogA_Task-2,left,226.5625,F4,14.48806269461407,-5.074228709608496,-7.14029771629292,-10.680856137286312
VisualCogA_Task-2,left,234.375,F3,6.949325779662031,-3.749889881237335,-1.6796813452649244,-5.383216653809946
VisualCogA_Task-2,left,234.375,Fz,3.6826736658287342,-5.9690407747749425,-6.554774871332776,-3.1174169302462547
VisualCogA_Task-2,left,234.375,F4,14.558606902060461,-4.9305452726332195,-6.938111079223289,-10.48584189009961
VisualCogA_Task-2,left,242.1875,F3,7.091592053049903,-3.196846311711237,-1.4319577386986437,-4.919125833907479
VisualCogA_Task-2,left,242.1875,Fz,3.747535998877178,-5.374059846874836,-5.901414153462948,-2.5811531760675015
VisualCogA_Task-2,left,242.1875,F4,14.747739653265057,-4.514668131803001,-6.352902243170015,-9.818930753239348
VisualCogA_Task-2,left,250.0,F3,7.542097220039385,-2.3791229341088744,-1.0656766650378997,-4.272350233364595
VisualCogA_Task-2,left,250.0,Fz,4.15873119046061,-4.451886011561186,-4.888755565414935,-1.7807380666371153
VisualCogA_Task-2,left,250.0,F4,15.429515308316054,-3.8561982275760123,-5.426324621394697,-8.734511792860117
VisualCogA_Task-2,left,257.8125,F3,8.531887468351538,-1.5113345807291605,-0.6769700907514324,-3.5881728431404154
VisualCogA_Task-2,left,257.8125,Fz,5.1706669689156035,-3.455550769943482,-3.7946588091912528,-0.8958389104732489
VisualCogA_Task-2,left,257.8125,F4,16.681820525899017,-3.1381803114765194,-4.415952986113737,-7.555729208680614
VisualCogA_Task-2,left,265.625,F3,10.079588236070537,-0.8607097089308802,-0.3855370904974703,-3.0411317336073873
VisualCogA_Task-2,left,265.625,Fz,6.7590079996478725,-2.6957671245424315,-2.9603244154106214,-0.18467930933347587
VisualCogA_Task-2,left,265.625,F4,18.31973530636921,-2.5865679674180466,-3.6397418854703463,-6.663854572022694
VisualCogA_Task-2,left,273.4375,F3,11.99601930853328,-0.5808472572972327,-0.2601789120697486,-2.740708399343759
VisualCogA_Task-2,left,273.4375,Fz,8.669938033058708,-2.3502298008815803,-2.5808831469800704,0.18644652469325534
VisualCogA_Task-2,left,273.4375,F4,20.140030466510026,-2.329855190214502,-3.278504028316131,-6.277965962750306
VisualCogA_Task-2,left,281.25,F3,13.856805024699185,-0.6680340297181235,-0.29923231332061084,-2.692686928190602
VisualCogA_Task-2,left,281.25,Fz,10.466485187497337,-2.4165054020134846,-2.6536625843770936,0.1976802257068445
VisualCogA_Task-2,left,281.25,F4,21.84597571283775,-2.366630213459425,-3.3302527381233062,-6.387584668810495
VisualCogA_Task-2,left,289.0625,F3,15.424052431964713,-1.0061073449193465,-0.45066479792672887,-2.8356556724097066
VisualCogA_Task-2,left,289.0625,Fz,11.95487800050857,-2.7681097024015564,-3.039767901425139,-0.05038916076277448
VisualCogA_Task-2,left,289.0625,F4,23.292688535398636,-2.6067385771765643,-3.6681256390093457,-6.843391638463333
VisualCogA_Task-2,left,296.875,F3,16.76574993057873,-1.4645073490434655,-0.6559949716598278,-3.0885367347799675
VisualCogA_Task-2,left,296.875,Fz,13.286882823334594,-3.264216210696034,-3.584554138792321,-0.43582643747645394
VisualCogA_Task-2,left,296.875,F4,24.525767983303925,-2.951780485400599,-4.153657608893202,-7.475284026529108
VisualCogA_Task-2,left,304.6875,F3,18.151448256723302,-1.9388482872312238,-0.8684655415734659,-3.3868748217453444
VisualCogA_Task-2,left,304.6875,Fz,14.688013260178069,-3.79411947108985,-4.166453472250882,-0.8543018301110407
VisualCogA_Task-2,left,304.6875,F4,25.675747869387546,-3.3251326137171127,-4.679026857744913,-8.15988299953088
VisualCogA_Task-2,left,312.5,F3,19.545925079552635,-2.3696513591753714,-1.0614342837295392,-3.6844767452807723
VisualCogA_Task-2,left,312.5,Fz,16.0275357740242,-4.294691065466061,-4.716142890544147,-1.2470329999809737
VisualCogA_Task-2,left,312.5,F4,26.682391138914717,-3.6842086500276903,-5.184307200905881,-8.821120663565726
VisualCogA_Task-2,left,320.3125,F3,20.72543595154098,-2.717599700514505,-1.2172900740027275,-3.952241347709487
VisualCogA_Task-2,left,320.3125,Fz,17.086730703582543,-4.723281751406937,-5.186788625497522,-1.57242921282472
VisualCogA_Task-2,left,320.3125,F4,27.51948838422776,-3.9992709796614925,-5.627652915496946,-9.413604455426489
VisualCogA_Task-2,left,328.125,F3,21.599037237280676,-2.9647459323142034,-1.3279937825931583,-4.168459147299505
VisualCogA_Task-2,left,328.125,Fz,17.880115360689892,-5.0585050026259175,-5.5549053598163765,-1.8123781831044719
VisualCogA_Task-2,left,328.125,F4,28.277421567888396,-4.255192411573509,-5.98777740800343,-9.906380675329903
VisualCogA_Task-2,left,335.9375,F3,22.502691661900982,-3.098243419338882,-1.3877910489885303,-4.321926431680815
