record_type,dataset,stage,condition,n_trials,total_trials,unclassified_trials,event_channel_label,event_trials_without_marker,trials_with_multiple_post_target_events,first_event_median_time_ms,condition_mapping,event_timing_note,compare_window_ms,late_window_ms,max_lag_search_ms,effective_max_lag_ms,real_sample_interval_ms,mean_zero_lag_r,mean_best_lag_r,late_topography_cosine,sim_late_f4_minus_f3_common_scale,real_late_f4_minus_f3_common_scale,f3_zero_lag_r,f3_best_lag_r,f3_best_lag_real_delay_ms,f3_best_lag_at_search_limit,f3_sim_late_positive_peak,f3_real_late_positive_peak,f3_sim_peak_time_ms,f3_real_peak_time_ms,f3_sim_peak_at_window_boundary,f3_peak_time_difference_ms,f3_real_peak_at_window_boundary,f3_sim_late_mean_common_scale,f3_real_late_mean_common_scale,fz_zero_lag_r,fz_best_lag_r,fz_best_lag_real_delay_ms,fz_best_lag_at_search_limit,fz_sim_late_positive_peak,fz_real_late_positive_peak,fz_sim_peak_time_ms,fz_real_peak_time_ms,fz_sim_peak_at_window_boundary,fz_peak_time_difference_ms,fz_real_peak_at_window_boundary,fz_sim_late_mean_common_scale,fz_real_late_mean_common_scale,f4_zero_lag_r,f4_best_lag_r,f4_best_lag_real_delay_ms,f4_best_lag_at_search_limit,f4_sim_late_positive_peak,f4_real_late_positive_peak,f4_sim_peak_time_ms,f4_real_peak_time_ms,f4_sim_peak_at_window_boundary,f4_peak_time_difference_ms,f4_real_peak_at_window_boundary,f4_sim_late_mean_common_scale,f4_real_late_mean_common_scale
condition,VisualCogA_Task-2,Stage1,left,45,80,0,TgtAct:L-2/R+2,,,,"cue_type: -1=left, +1=right",cue onset at 0 ms; cue offset at 200 ms,0-800,450-700,100,93.75,7.8125,0.7371608498513943,0.8512483922379249,0.9930902378671331,0.0023739434262423087,0.10268422365699792,0.7689732236209482,0.8814109531985702,93.75,True,0.2476517902687192,109.84137348291371,570.3125,695.3125,False,125.0,True,0.9829035966990457,0.5023586277891428,0.7225211526522753,0.841043690274575,93.75,True,0.24792582169175148,110.62895880437603,570.3125,695.3125,False,125.0,True,0.9840905218014536,0.45688990770914717,0.719988173280959,0.8312905332406295,93.75,True,0.2481998624280095,143.16943254445854,570.3125,695.3125,False,125.0,True,0.985277540125288,0.6050428514461407
condition,VisualCogA_Task-2,Stage1,right,35,80,0,TgtAct:L-2/R+2,,,,"cue_type: -1=left, +1=right",cue onset at 0 ms; cue offset at 200 ms,0-800,450-700,100,93.75,7.8125,0.7540892870209709,0.8458948499016153,0.9903548405071395,-0.0023739478821092064,-0.015596877602187531,0.8204469766756268,0.8948999798123556,93.75,True,0.2481998624280095,116.27016601726349,570.3125,671.875,False,101.5625,False,0.9852775674467878,0.5934261563875429,0.7126433403771149,0.8177808353535843,93.75,True,0.24792582169175148,101.84570588094815,570.3125,695.3125,False,125.0,True,0.9840905463087217,0.4279115788432997,0.7291775440101708,0.8250037345389062,93.75,True,0.24765178561210632,135.70068055106893,570.3125,695.3125,False,125.0,True,0.9829036195646786,0.5778292787853554
condition_difference,VisualCogA_Task-2,Stage1,left-right,,80,0,TgtAct:L-2/R+2,,,,"cue_type: -1=left, +1=right",cue onset at 0 ms; cue offset at 200 ms,0-800,450-700,100,93.75,7.8125,0.13808614099290437,0.40903564450806407,0.8317087941867748,0.9526509262431158,0.7535126194089771,0.6697455902668561,0.8400752782532087,-54.6875,False,-0.0004300633445382118,-5.141155319804241,695.3125,695.3125,True,0.0,True,-0.4763304980744834,-0.5968124419863706,0.11896968512913174,0.36803162547287477,-78.125,False,3.818422555923462e-08,8.78325292342788,601.5625,695.3125,False,93.75,True,-4.917313838497533e-06,0.17223285823006265,-0.3744568524172748,0.019000029798108695,93.75,True,0.0009035486727952957,7.468751993389617,453.125,695.3125,True,242.1875,True,0.47632042816863235,0.15670017742260642
