sample,stage,outer_held_out_record,candidate_order,candidate,model,feature_set,scaler,selector_k,parameters,inner_mean_balanced_accuracy,inner_held_out_record,n_inner_train,n_inner_validation,accuracy,balanced_accuracy,auc,macro_f1
raw_qc_pass,target_locked,VisualCogA_Task-1,156,extra_trees_static_safe_22_maxfeat_sqrt_leaf_8,extra_trees,static_safe_22,standard,,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 8}",0.4994951053157532,VisualCogB_Task-1,198,98,0.5714285714285714,0.5556946182728411,0.5707133917396746,0.48575712143928035
raw_qc_pass,target_locked,VisualCogA_Task-1,156,extra_trees_static_safe_22_maxfeat_sqrt_leaf_8,extra_trees,static_safe_22,standard,,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 8}",0.4994951053157532,VisualCogB_Task-2,196,100,0.48,0.48000000000000004,0.5096,0.4583333333333333
raw_qc_pass,target_locked,VisualCogA_Task-1,157,random_forest_static_safe_22_maxfeat_0.7_leaf_3,random_forest,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 3}",0.45279190308063605,VisualCogA_Task-2,198,98,0.4489795918367347,0.4355179704016913,0.45750528541226215,0.43388960205391525
raw_qc_pass,target_locked,VisualCogA_Task-1,157,random_forest_static_safe_22_maxfeat_0.7_leaf_3,random_forest,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 3}",0.45279190308063605,VisualCogB_Task-1,198,98,0.45918367346938777,0.4528577388402169,0.45098039215686275,0.44240472356414384
raw_qc_pass,target_locked,VisualCogA_Task-1,157,random_forest_static_safe_22_maxfeat_0.7_leaf_3,random_forest,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 3}",0.45279190308063605,VisualCogB_Task-2,196,100,0.47,0.47,0.4896,0.4578005115089514
raw_qc_pass,target_locked,VisualCogA_Task-1,158,extra_trees_static_safe_22_maxfeat_0.7_leaf_3,extra_trees,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 3}",0.4630565015054347,VisualCogA_Task-2,198,98,0.47959183673469385,0.4627906976744186,0.47145877378435513,0.45926647192469977
raw_qc_pass,target_locked,VisualCogA_Task-1,158,extra_trees_static_safe_22_maxfeat_0.7_leaf_3,extra_trees,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 3}",0.4630565015054347,VisualCogB_Task-1,198,98,0.4489795918367347,0.4363788068418857,0.4459741343345849,0.3832167832167832
raw_qc_pass,target_locked,VisualCogA_Task-1,158,extra_trees_static_safe_22_maxfeat_0.7_leaf_3,extra_trees,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 3}",0.4630565015054347,VisualCogB_Task-2,196,100,0.49,0.49,0.49759999999999993,0.4812328349099786
raw_qc_pass,target_locked,VisualCogA_Task-1,159,random_forest_static_safe_22_maxfeat_0.7_leaf_8,random_forest,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 8}",0.4648209163262864,VisualCogA_Task-2,198,98,0.46938775510204084,0.4511627906976744,0.44143763213530657,0.4463276836158192
raw_qc_pass,target_locked,VisualCogA_Task-1,159,random_forest_static_safe_22_maxfeat_0.7_leaf_8,random_forest,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 8}",0.4648209163262864,VisualCogB_Task-1,198,98,0.47959183673469385,0.4732999582811848,0.4693366708385482,0.46344605475040257
raw_qc_pass,target_locked,VisualCogA_Task-1,159,random_forest_static_safe_22_maxfeat_0.7_leaf_8,random_forest,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 8}",0.4648209163262864,VisualCogB_Task-2,196,100,0.47,0.47,0.48119999999999996,0.4578005115089514
raw_qc_pass,target_locked,VisualCogA_Task-1,160,extra_trees_static_safe_22_maxfeat_0.7_leaf_8,extra_trees,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 8}",0.47705610989541486,VisualCogA_Task-2,198,98,0.47959183673469385,0.46532769556025366,0.49725158562367866,0.46344605475040257
raw_qc_pass,target_locked,VisualCogA_Task-1,160,extra_trees_static_safe_22_maxfeat_0.7_leaf_8,extra_trees,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 8}",0.47705610989541486,VisualCogB_Task-1,198,98,0.5204081632653061,0.5058406341259909,0.48518982060909477,0.4406800242865817
raw_qc_pass,target_locked,VisualCogA_Task-1,160,extra_trees_static_safe_22_maxfeat_0.7_leaf_8,extra_trees,static_safe_22,standard,,"{""max_features"": 0.7, ""min_samples_leaf"": 8}",0.47705610989541486,VisualCogB_Task-2,196,100,0.46,0.45999999999999996,0.5016,0.45211038961038963
raw_qc_pass,target_locked,VisualCogA_Task-1,161,hist_gradient_erp_shape_10_leaves_3_lr_0.03,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.48214126890466497,VisualCogA_Task-2,198,98,0.5816326530612245,0.5739957716701902,0.5716701902748414,0.5741388447270801
raw_qc_pass,target_locked,VisualCogA_Task-1,161,hist_gradient_erp_shape_10_leaves_3_lr_0.03,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.48214126890466497,VisualCogB_Task-1,198,98,0.4387755102040816,0.4424280350438048,0.49874843554443055,0.4358974358974359
raw_qc_pass,target_locked,VisualCogA_Task-1,161,hist_gradient_erp_shape_10_leaves_3_lr_0.03,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.48214126890466497,VisualCogB_Task-2,196,100,0.43,0.43000000000000005,0.48399999999999993,0.4294865378840957
raw_qc_pass,target_locked,VisualCogA_Task-1,162,hist_gradient_erp_shape_10_leaves_3_lr_0.1,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.5142070470399486,VisualCogA_Task-2,198,98,0.5714285714285714,0.5775898520084566,0.578646934460888,0.57125
raw_qc_pass,target_locked,VisualCogA_Task-1,162,hist_gradient_erp_shape_10_leaves_3_lr_0.1,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.5142070470399486,VisualCogB_Task-1,198,98,0.5204081632653061,0.5250312891113893,0.5629954109303297,0.5163288879554762
raw_qc_pass,target_locked,VisualCogA_Task-1,162,hist_gradient_erp_shape_10_leaves_3_lr_0.1,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.5142070470399486,VisualCogB_Task-2,196,100,0.44,0.44,0.4828,0.4363929146537842
raw_qc_pass,target_locked,VisualCogA_Task-1,163,hist_gradient_erp_shape_10_leaves_7_lr_0.03,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.5363384110335242,VisualCogA_Task-2,198,98,0.6326530612244898,0.6346723044397463,0.60169133192389,0.6312709030100334
raw_qc_pass,target_locked,VisualCogA_Task-1,163,hist_gradient_erp_shape_10_leaves_7_lr_0.03,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.5363384110335242,VisualCogB_Task-1,198,98,0.46938775510204084,0.47434292866082606,0.5327492699207343,0.4638047138047138
raw_qc_pass,target_locked,VisualCogA_Task-1,163,hist_gradient_erp_shape_10_leaves_7_lr_0.03,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.5363384110335242,VisualCogB_Task-2,196,100,0.5,0.5,0.4946,0.4967793880837359
raw_qc_pass,target_locked,VisualCogA_Task-1,164,hist_gradient_erp_shape_10_leaves_7_lr_0.1,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.5540938123558842,VisualCogA_Task-2,198,98,0.6224489795918368,0.6255813953488372,0.6076109936575053,0.6214636183317674
raw_qc_pass,target_locked,VisualCogA_Task-1,164,hist_gradient_erp_shape_10_leaves_7_lr_0.1,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.5540938123558842,VisualCogB_Task-1,198,98,0.5204081632653061,0.5267000417188152,0.5688360450563205,0.5118177000529942
raw_qc_pass,target_locked,VisualCogA_Task-1,164,hist_gradient_erp_shape_10_leaves_7_lr_0.1,hist_gradient,erp_shape_10,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.5540938123558842,VisualCogB_Task-2,196,100,0.51,0.51,0.5222,0.5015766453056658
raw_qc_pass,target_locked,VisualCogA_Task-1,165,hist_gradient_static_safe_22_leaves_3_lr_0.03,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.48495309058804126,VisualCogA_Task-2,198,98,0.5204081632653061,0.5093023255813953,0.49725158562367866,0.5089028681096066
raw_qc_pass,target_locked,VisualCogA_Task-1,165,hist_gradient_static_safe_22_leaves_3_lr_0.03,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.48495309058804126,VisualCogB_Task-1,198,98,0.4489795918367347,0.44555694618272845,0.4943679599499375,0.4431818181818182
raw_qc_pass,target_locked,VisualCogA_Task-1,165,hist_gradient_static_safe_22_leaves_3_lr_0.03,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.48495309058804126,VisualCogB_Task-2,196,100,0.5,0.5,0.49659999999999993,0.47456914670029426
raw_qc_pass,target_locked,VisualCogA_Task-1,166,hist_gradient_static_safe_22_leaves_3_lr_0.1,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.4711660217743403,VisualCogA_Task-2,198,98,0.4489795918367347,0.453276955602537,0.49809725158562373,0.44875
raw_qc_pass,target_locked,VisualCogA_Task-1,166,hist_gradient_static_safe_22_leaves_3_lr_0.1,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.4711660217743403,VisualCogB_Task-1,198,98,0.5102040816326531,0.5102211097204838,0.5281602002503129,0.51
raw_qc_pass,target_locked,VisualCogA_Task-1,166,hist_gradient_static_safe_22_leaves_3_lr_0.1,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 3}",0.4711660217743403,VisualCogB_Task-2,196,100,0.45,0.45,0.45559999999999995,0.41927990708478513
raw_qc_pass,target_locked,VisualCogA_Task-1,167,hist_gradient_static_safe_22_leaves_7_lr_0.03,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.4697914235641627,VisualCogA_Task-2,198,98,0.4489795918367347,0.4431289640591966,0.44947145877378436,0.4431818181818182
raw_qc_pass,target_locked,VisualCogA_Task-1,167,hist_gradient_static_safe_22_leaves_7_lr_0.03,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.4697914235641627,VisualCogB_Task-1,198,98,0.5,0.4962453066332916,0.5114726741760535,0.4936201623958663
raw_qc_pass,target_locked,VisualCogA_Task-1,167,hist_gradient_static_safe_22_leaves_7_lr_0.03,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.4697914235641627,VisualCogB_Task-2,196,100,0.47,0.47000000000000003,0.4764,0.4501504305425874
raw_qc_pass,target_locked,VisualCogA_Task-1,168,hist_gradient_static_safe_22_leaves_7_lr_0.1,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.45285436958283826,VisualCogA_Task-2,198,98,0.45918367346938777,0.46236786469344604,0.45665961945031713,0.458676393955185
raw_qc_pass,target_locked,VisualCogA_Task-1,168,hist_gradient_static_safe_22_leaves_7_lr_0.1,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.45285436958283826,VisualCogB_Task-1,198,98,0.45918367346938777,0.45619524405506884,0.5189820609094702,0.45458363960936676
raw_qc_pass,target_locked,VisualCogA_Task-1,168,hist_gradient_static_safe_22_leaves_7_lr_0.1,hist_gradient,static_safe_22,standard,,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 7}",0.45285436958283826,VisualCogB_Task-2,196,100,0.44,0.44000000000000006,0.4527999999999999,0.4318181818181818
raw_qc_pass,target_locked,VisualCogA_Task-1,169,knn_baseline_13_k_5,knn,baseline_13,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.44070297820596155,VisualCogA_Task-2,198,98,0.45918367346938777,0.4395348837209302,0.49513742071881606,0.43315508021390375
raw_qc_pass,target_locked,VisualCogA_Task-1,169,knn_baseline_13_k_5,knn,baseline_13,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.44070297820596155,VisualCogB_Task-1,198,98,0.3877551020408163,0.3925740508969545,0.4828952857738841,0.38131313131313127
raw_qc_pass,target_locked,VisualCogA_Task-1,169,knn_baseline_13_k_5,knn,baseline_13,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.44070297820596155,VisualCogB_Task-2,196,100,0.49,0.49,0.4754,0.4812328349099786
raw_qc_pass,target_locked,VisualCogA_Task-1,170,knn_baseline_13_k_15,knn,baseline_13,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.4647484390724488,VisualCogA_Task-2,198,98,0.46938775510204084,0.44862579281183934,0.4689217758985201,0.4412280701754386
raw_qc_pass,target_locked,VisualCogA_Task-1,170,knn_baseline_13_k_15,knn,baseline_13,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.4647484390724488,VisualCogB_Task-1,198,98,0.4897959183673469,0.49561952440550694,0.5360867751355861,0.4820295983086681
raw_qc_pass,target_locked,VisualCogA_Task-1,170,knn_baseline_13_k_15,knn,baseline_13,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.4647484390724488,VisualCogB_Task-2,196,100,0.45,0.45,0.46199999999999997,0.44550861982054646
raw_qc_pass,target_locked,VisualCogA_Task-1,171,knn_baseline_13_k_31,knn,baseline_13,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.5023525648545295,VisualCogA_Task-2,198,98,0.5102040816326531,0.4799154334038055,0.4583509513742072,0.4595588235294118
raw_qc_pass,target_locked,VisualCogA_Task-1,171,knn_baseline_13_k_31,knn,baseline_13,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.5023525648545295,VisualCogB_Task-1,198,98,0.5408163265306123,0.547142261159783,0.5648727576136837,0.5325914149443561
raw_qc_pass,target_locked,VisualCogA_Task-1,171,knn_baseline_13_k_31,knn,baseline_13,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.5023525648545295,VisualCogB_Task-2,196,100,0.48,0.48,0.4652,0.4663382594417077
raw_qc_pass,target_locked,VisualCogA_Task-1,172,knn_erp_shape_10_k_5,knn,erp_shape_10,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.5016993023050013,VisualCogA_Task-2,198,98,0.4897959183673469,0.49217758985200843,0.48752642706131066,0.4889445139758031
raw_qc_pass,target_locked,VisualCogA_Task-1,172,knn_erp_shape_10_k_5,knn,erp_shape_10,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.5016993023050013,VisualCogB_Task-1,198,98,0.5,0.5029203170629954,0.5636211931581143,0.49869506211504333
raw_qc_pass,target_locked,VisualCogA_Task-1,172,knn_erp_shape_10_k_5,knn,erp_shape_10,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.5016993023050013,VisualCogB_Task-2,196,100,0.51,0.51,0.5486000000000001,0.5015766453056658
raw_qc_pass,target_locked,VisualCogA_Task-1,173,knn_erp_shape_10_k_15,knn,erp_shape_10,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.4890369980328358,VisualCogA_Task-2,198,98,0.5102040816326531,0.5179704016913319,0.4849894291754756,0.5102040816326531
raw_qc_pass,target_locked,VisualCogA_Task-1,173,knn_erp_shape_10_k_15,knn,erp_shape_10,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.4890369980328358,VisualCogB_Task-1,198,98,0.47959183673469385,0.47914059240717566,0.5110554860241969,0.4791036998436686
raw_qc_pass,target_locked,VisualCogA_Task-1,173,knn_erp_shape_10_k_15,knn,erp_shape_10,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.4890369980328358,VisualCogB_Task-2,196,100,0.47,0.47,0.46599999999999997,0.46952257031328193
raw_qc_pass,target_locked,VisualCogA_Task-1,174,knn_erp_shape_10_k_31,knn,erp_shape_10,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.49949389696952057,VisualCogA_Task-2,198,98,0.47959183673469385,0.5084566596194503,0.4672304439746301,0.46344605475040257
raw_qc_pass,target_locked,VisualCogA_Task-1,174,knn_erp_shape_10_k_31,knn,erp_shape_10,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.49949389696952057,VisualCogB_Task-1,198,98,0.5204081632653061,0.5200250312891114,0.4972882770129328,0.5199583116206358
raw_qc_pass,target_locked,VisualCogA_Task-1,174,knn_erp_shape_10_k_31,knn,erp_shape_10,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.49949389696952057,VisualCogB_Task-2,196,100,0.47,0.47,0.4748,0.46952257031328193
raw_qc_pass,target_locked,VisualCogA_Task-1,175,knn_static_safe_22_k_5,knn,static_safe_22,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.49889129676130867,VisualCogA_Task-2,198,98,0.4897959183673469,0.4871035940803382,0.500845665961945,0.4863731656184486
raw_qc_pass,target_locked,VisualCogA_Task-1,175,knn_static_safe_22_k_5,knn,static_safe_22,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.49889129676130867,VisualCogB_Task-1,198,98,0.5,0.48957029620358783,0.49103045473508555,0.4589295774647887
raw_qc_pass,target_locked,VisualCogA_Task-1,175,knn_static_safe_22_k_5,knn,static_safe_22,standard,,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.49889129676130867,VisualCogB_Task-2,196,100,0.52,0.52,0.4994,0.49558638083228246
raw_qc_pass,target_locked,VisualCogA_Task-1,176,knn_static_safe_22_k_15,knn,static_safe_22,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.5009495631578468,VisualCogA_Task-2,198,98,0.5408163265306123,0.5249471458773785,0.5040169133192388,0.5228821811100293
raw_qc_pass,target_locked,VisualCogA_Task-1,176,knn_static_safe_22_k_15,knn,static_safe_22,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.5009495631578468,VisualCogB_Task-1,198,98,0.5,0.4879015435961619,0.4601585314977055,0.4444058775888002
raw_qc_pass,target_locked,VisualCogA_Task-1,176,knn_static_safe_22_k_15,knn,static_safe_22,standard,,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",0.5009495631578468,VisualCogB_Task-2,196,100,0.49,0.49,0.5084,0.4708994708994709
raw_qc_pass,target_locked,VisualCogA_Task-1,177,knn_static_safe_22_k_31,knn,static_safe_22,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.48968230784134387,VisualCogA_Task-2,198,98,0.4897959183673469,0.4617336152219873,0.4828752642706131,0.4444444444444444
raw_qc_pass,target_locked,VisualCogA_Task-1,177,knn_static_safe_22_k_31,knn,static_safe_22,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.48968230784134387,VisualCogB_Task-1,198,98,0.5306122448979592,0.5173133083020443,0.4735085523571131,0.46638257575757575
raw_qc_pass,target_locked,VisualCogA_Task-1,177,knn_static_safe_22_k_31,knn,static_safe_22,standard,,"{""n_neighbors"": 31, ""p"": 2, ""weights"": ""distance""}",0.48968230784134387,VisualCogB_Task-2,196,100,0.49,0.49,0.4924,0.4498975299320462
raw_qc_pass,target_locked,VisualCogA_Task-2,0,baseline_logistic_l2_1,logistic,baseline_13,standard,,{},0.529942984285913,VisualCogA_Task-1,198,100,0.5,0.5,0.5233494363929146,0.49919871794871795
raw_qc_pass,target_locked,VisualCogA_Task-2,0,baseline_logistic_l2_1,logistic,baseline_13,standard,,{},0.529942984285913,VisualCogB_Task-1,200,98,0.5306122448979592,0.5298289528577389,0.5260742594910304,0.5298289528577389
raw_qc_pass,target_locked,VisualCogA_Task-2,0,baseline_logistic_l2_1,logistic,baseline_13,standard,,{},0.529942984285913,VisualCogB_Task-2,198,100,0.56,0.56,0.6108,0.537620849096259
raw_qc_pass,target_locked,VisualCogA_Task-2,1,logistic_baseline_13_l2_0.1,logistic,baseline_13,standard,,"{""l2"": 0.1}",0.5196531292134492,VisualCogA_Task-1,198,100,0.49,0.4891304347826087,0.5161030595813204,0.48872180451127817
raw_qc_pass,target_locked,VisualCogA_Task-2,1,logistic_baseline_13_l2_0.1,logistic,baseline_13,standard,,"{""l2"": 0.1}",0.5196531292134492,VisualCogB_Task-1,200,98,0.5306122448979592,0.5298289528577389,0.526491447642887,0.5298289528577389
raw_qc_pass,target_locked,VisualCogA_Task-2,1,logistic_baseline_13_l2_0.1,logistic,baseline_13,standard,,"{""l2"": 0.1}",0.5196531292134492,VisualCogB_Task-2,198,100,0.54,0.54,0.61,0.5208333333333334
raw_qc_pass,target_locked,VisualCogA_Task-2,2,logistic_baseline_13_l2_10,logistic,baseline_13,standard,,"{""l2"": 10.0}",0.5259713530802392,VisualCogA_Task-1,198,100,0.5,0.5,0.5301932367149758,0.49919871794871795
raw_qc_pass,target_locked,VisualCogA_Task-2,2,logistic_baseline_13_l2_10,logistic,baseline_13,standard,,"{""l2"": 10.0}",0.5259713530802392,VisualCogB_Task-1,200,98,0.5,0.4979140592407176,0.5281602002503129,0.49743589743589745
raw_qc_pass,target_locked,VisualCogA_Task-2,2,logistic_baseline_13_l2_10,logistic,baseline_13,standard,,"{""l2"": 10.0}",0.5259713530802392,VisualCogB_Task-2,198,100,0.58,0.5800000000000001,0.622,0.5586380832282472
raw_qc_pass,target_locked,VisualCogA_Task-2,3,logistic_baseline_13_l2_100,logistic,baseline_13,standard,,"{""l2"": 100.0}",0.5222823013468929,VisualCogA_Task-1,198,100,0.46,0.466183574879227,0.5253623188405797,0.4591346153846154
raw_qc_pass,target_locked,VisualCogA_Task-2,3,logistic_baseline_13_l2_100,logistic,baseline_13,standard,,"{""l2"": 100.0}",0.5222823013468929,VisualCogB_Task-1,200,98,0.5306122448979592,0.5306633291614518,0.5431789737171465,0.5304166666666668
raw_qc_pass,target_locked,VisualCogA_Task-2,3,logistic_baseline_13_l2_100,logistic,baseline_13,standard,,"{""l2"": 100.0}",0.5222823013468929,VisualCogB_Task-2,198,100,0.57,0.57,0.6364,0.5361881134721174
raw_qc_pass,target_locked,VisualCogA_Task-2,4,logistic_gamma_extended_16_l2_0.1,logistic,gamma_extended_16,standard,,"{""l2"": 0.1}",0.5015804914489865,VisualCogA_Task-1,198,100,0.51,0.4947665056360709,0.500402576489533,0.48263118994826315
raw_qc_pass,target_locked,VisualCogA_Task-2,4,logistic_gamma_extended_16_l2_0.1,logistic,gamma_extended_16,standard,,"{""l2"": 0.1}",0.5015804914489865,VisualCogB_Task-1,200,98,0.47959183673469385,0.4799749687108886,0.5206508135168961,0.4795376444860981
raw_qc_pass,target_locked,VisualCogA_Task-2,4,logistic_gamma_extended_16_l2_0.1,logistic,gamma_extended_16,standard,,"{""l2"": 0.1}",0.5015804914489865,VisualCogB_Task-2,198,100,0.53,0.53,0.5808,0.4986666666666667
raw_qc_pass,target_locked,VisualCogA_Task-2,5,logistic_gamma_extended_16_l2_1,logistic,gamma_extended_16,standard,,"{""l2"": 1.0}",0.5026540287544079,VisualCogA_Task-1,198,100,0.51,0.49798711755233493,0.5028180354267311,0.4916485112563544
raw_qc_pass,target_locked,VisualCogA_Task-2,5,logistic_gamma_extended_16_l2_1,logistic,gamma_extended_16,standard,,"{""l2"": 1.0}",0.5026540287544079,VisualCogB_Task-1,200,98,0.47959183673469385,0.4799749687108886,0.523988318731748,0.4795376444860981
raw_qc_pass,target_locked,VisualCogA_Task-2,5,logistic_gamma_extended_16_l2_1,logistic,gamma_extended_16,standard,,"{""l2"": 1.0}",0.5026540287544079,VisualCogB_Task-2,198,100,0.53,0.53,0.5892,0.4986666666666667
raw_qc_pass,target_locked,VisualCogA_Task-2,6,logistic_gamma_extended_16_l2_10,logistic,gamma_extended_16,standard,,"{""l2"": 10.0}",0.5141648276126156,VisualCogA_Task-1,198,100,0.52,0.5120772946859904,0.5157004830917875,0.5104039167686658
raw_qc_pass,target_locked,VisualCogA_Task-2,6,logistic_gamma_extended_16_l2_10,logistic,gamma_extended_16,standard,,"{""l2"": 10.0}",0.5141648276126156,VisualCogB_Task-1,200,98,0.5,0.5004171881518564,0.5156445556946183,0.4999479329376237
raw_qc_pass,target_locked,VisualCogA_Task-2,6,logistic_gamma_extended_16_l2_10,logistic,gamma_extended_16,standard,,"{""l2"": 10.0}",0.5141648276126156,VisualCogB_Task-2,198,100,0.53,0.53,0.6068,0.49304282170208175
raw_qc_pass,target_locked,VisualCogA_Task-2,7,logistic_gamma_extended_16_l2_100,logistic,gamma_extended_16,standard,,"{""l2"": 100.0}",0.49120876404147157,VisualCogA_Task-1,198,100,0.46,0.46296296296296297,0.5217391304347826,0.46
raw_qc_pass,target_locked,VisualCogA_Task-2,7,logistic_gamma_extended_16_l2_100,logistic,gamma_extended_16,standard,,"{""l2"": 100.0}",0.49120876404147157,VisualCogB_Task-1,200,98,0.5306122448979592,0.5306633291614518,0.538589904046725,0.5304166666666668
raw_qc_pass,target_locked,VisualCogA_Task-2,7,logistic_gamma_extended_16_l2_100,logistic,gamma_extended_16,standard,,"{""l2"": 100.0}",0.49120876404147157,VisualCogB_Task-2,198,100,0.48,0.48,0.6172000000000001,0.3922393641888733
raw_qc_pass,target_locked,VisualCogA_Task-2,8,logistic_erp_shape_10_l2_0.1,logistic,erp_shape_10,standard,,"{""l2"": 0.1}",0.515905348674571,VisualCogA_Task-1,198,100,0.49,0.4939613526570048,0.4589371980676328,0.48994899489948995
